ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4504	"ENSMUSG00000006344"	"Ggt5"	chr10	+	75439800	75441236	75439800	75440634	75441089	75441236
4505	"ENSMUSG00000006344"	"Ggt5"	chr10	+	75444584	75445491	75444584	75444721	75445032	75445491
4506	"ENSMUSG00000000902"	"Smarcb1"	chr10	-	75740217	75742030	75740217	75740408	75741863	75742030
4507	"ENSMUSG00000000901"	"Mmp11"	chr10	-	75759055	75759949	75759055	75759324	75759792	75759949
4508	"ENSMUSG00000073422"	"Hsd17b8"	chr17	-	34245006	34245444	34245006	34245199	34245369	34245444
4509	"ENSMUSG00000073422"	"Hsd17b8"	chr17	-	34245824	34246075	34245824	34245909	34245989	34246075
4510	"ENSMUSG00000073422"	"Hsd17b8"	chr17	-	34246379	34246814	34246379	34246496	34246596	34246814
4511	"ENSMUSG00000073422"	"Hsd17b8"	chr17	-	34246379	34247020	34246379	34246814	34246982	34247020
4512	"ENSMUSG00000020284"	"Cfap410"	chr10	+	77815586	77816381	77815586	77815605	77816334	77816381
4513	"ENSMUSG00000020284"	"Cfap410"	chr10	+	77815586	77818875	77815586	77815605	77818703	77818875
4514	"ENSMUSG00000020284"	"Cfap410"	chr10	+	77815586	77818875	77815586	77816381	77818703	77818875
4515	"ENSMUSG00000000732"	"Icosl"	chr10	+	77906994	77907925	77906994	77907113	77907571	77907925
4516	"ENSMUSG00000010086"	"Rnf112"	chr11	-	61341653	61341860	61341653	61341728	61341803	61341860
4517	"ENSMUSG00000020307"	"Cdc34"	chr10	+	79520838	79521201	79520838	79520936	79521066	79521201
4518	"ENSMUSG00000023175"	"Bsg"	chr10	+	79546471	79546754	79546471	79546558	79546673	79546754
4519	"ENSMUSG00000035890"	"Rnf126"	chr10	-	79597263	79597467	79597263	79597333	79597398	79597467
4520	"ENSMUSG00000059610"	"Or2b11"	chr11	-	59461080	59463006	59461080	59462584	59462826	59463006
4521	"ENSMUSG00000035835"	"Plppr3"	chr10	-	79702245	79702559	79702245	79702419	79702501	79702559
4522	"ENSMUSG00000035835"	"Plppr3"	chr10	-	79702668	79703141	79702668	79702712	79703005	79703141
4523	"ENSMUSG00000035835"	"Plppr3"	chr10	-	79702668	79703141	79702668	79702864	79703005	79703141
4524	"ENSMUSG00000035781"	"R3hdm4"	chr10	-	79747775	79747994	79747775	79747831	79747908	79747994
4525	"ENSMUSG00000013858"	"Tmem259"	chr10	-	79813796	79814154	79813796	79813896	79814021	79814154
4526	"ENSMUSG00000013858"	"Tmem259"	chr10	-	79814021	79814439	79814021	79814154	79814225	79814439
4527	"ENSMUSG00000013858"	"Tmem259"	chr10	-	79813796	79814439	79813796	79814154	79814381	79814439
4528	"ENSMUSG00000013858"	"Tmem259"	chr10	-	79814225	79814439	79814225	79814309	79814381	79814439
4529	"ENSMUSG00000004667"	"Polr2e"	chr10	-	79872360	79872807	79872360	79872432	79872597	79872807
4530	"ENSMUSG00000004667"	"Polr2e"	chr10	-	79872597	79872807	79872597	79872676	79872748	79872807
4531	"ENSMUSG00000004667"	"Polr2e"	chr10	-	79872597	79874447	79872597	79872807	79874272	79874447
4532	"ENSMUSG00000073896"	"Or2d36"	chr7	+	106737533	106738311	106737533	106737734	106738211	106738311
4533	"ENSMUSG00000035673"	"Sbno2"	chr10	-	79902664	79903228	79902664	79902770	79903110	79903228
4534	"ENSMUSG00000035673"	"Sbno2"	chr10	-	79905115	79905541	79905115	79905270	79905444	79905541
4535	"ENSMUSG00000027937"	"Jtb"	chr3	+	90139501	90139818	90139501	90139539	90139735	90139818
4536	"ENSMUSG00000020131"	"Pcsk4"	chr10	-	80161066	80161683	80161066	80161239	80161606	80161683
4537	"ENSMUSG00000043822"	"Adamtsl5"	chr10	-	80178140	80178854	80178140	80178227	80178742	80178854
4538	"ENSMUSG00000043822"	"Adamtsl5"	chr10	-	80180666	80181250	80180666	80180775	80180876	80181250
4539	"ENSMUSG00000026209"	"Dnpep"	chr1	-	75292262	75292714	75292262	75292393	75292588	75292714
4540	"ENSMUSG00000026209"	"Dnpep"	chr1	-	75293184	75293447	75293184	75293273	75293353	75293447
4541	"ENSMUSG00000020886"	"Dlg4"	chr11	+	69921692	69922084	69921692	69921817	69921914	69922084
4542	"ENSMUSG00000003345"	"Csnk1g2"	chr10	+	80473843	80474143	80473843	80473913	80473994	80474143
4543	"ENSMUSG00000055862"	"Izumo4"	chr10	+	80539563	80539762	80539563	80539590	80539686	80539762
4544	"ENSMUSG00000055862"	"Izumo4"	chr10	+	80540251	80541207	80540251	80540269	80540897	80541207
4545	"ENSMUSG00000121500"	"ENSMUSG00000121500"	chr11	+	3078928	3079520	3078928	3079118	3079381	3079520
4546	"ENSMUSG00000121500"	"ENSMUSG00000121500"	chr11	+	3078928	3079520	3078928	3079165	3079381	3079520
4547	"ENSMUSG00000121500"	"ENSMUSG00000121500"	chr11	+	3079764	3081481	3079764	3079911	3080152	3081481
4548	"ENSMUSG00000121500"	"ENSMUSG00000121500"	chr11	+	3079764	3081947	3079764	3079911	3080792	3081947
4549	"ENSMUSG00000121500"	"ENSMUSG00000121500"	chr11	+	3080152	3081947	3080152	3080313	3080792	3081947
4550	"ENSMUSG00000035242"	"Oaz1"	chr10	+	80664070	80664216	80664070	80664125	80664129	80664216
4551	"ENSMUSG00000035242"	"Oaz1"	chr10	+	80664070	80664216	80664070	80664128	80664129	80664216
4552	"ENSMUSG00000035024"	"Ncapd3"	chr9	+	26959450	26961665	26959450	26959584	26961592	26961665
4553	"ENSMUSG00000004931"	"Apba3"	chr10	+	81107198	81107666	81107198	81107360	81107495	81107666
4554	"ENSMUSG00000020235"	"Fzr1"	chr10	-	81204356	81205870	81204356	81204590	81205804	81205870
4555	"ENSMUSG00000034771"	"Tle2"	chr10	+	81416090	81416501	81416090	81416132	81416317	81416501
4556	"ENSMUSG00000034771"	"Tle2"	chr10	+	81416090	81416501	81416090	81416165	81416317	81416501
4557	"ENSMUSG00000034771"	"Tle2"	chr10	+	81418246	81418720	81418246	81418291	81418570	81418720
4558	"ENSMUSG00000034771"	"Tle2"	chr10	+	81422925	81423634	81422925	81423175	81423386	81423634
4559	"ENSMUSG00000022556"	"Hsf1"	chr15	+	76381967	76382248	76381967	76382029	76382151	76382248
4560	"ENSMUSG00000022556"	"Hsf1"	chr15	+	76384330	76384536	76384330	76384396	76384466	76384536
4561	"ENSMUSG00000038173"	"Enpp6"	chr8	+	47518406	47519088	47518406	47518548	47518908	47519088
4562	"ENSMUSG00000020256"	"Aldh1l2"	chr10	-	83339805	83340060	83339805	83339911	83339989	83340060
4563	"ENSMUSG00000001918"	"Slc1a5"	chr7	+	16529682	16530083	16529682	16529877	16529948	16530083
4564	"ENSMUSG00000035311"	"Gnptab"	chr10	+	88215085	88215397	88215085	88215176	88215330	88215397
4565	"ENSMUSG00000024542"	"Cep192"	chr18	+	68011026	68011731	68011026	68011146	68011609	68011731
4566	"ENSMUSG00000036112"	"Metap2"	chr10	-	93715401	93716000	93715401	93715435	93715934	93716000
4567	"ENSMUSG00000036112"	"Metap2"	chr10	-	93715401	93716000	93715401	93715498	93715934	93716000
4568	"ENSMUSG00000036112"	"Metap2"	chr10	-	93715401	93716000	93715401	93715504	93715934	93716000
4569	"ENSMUSG00000036112"	"Metap2"	chr10	-	93715401	93716000	93715401	93715534	93715934	93716000
4570	"ENSMUSG00000029166"	"Mapre3"	chr5	+	31019841	31020749	31019841	31019987	31020547	31020749
4571	"ENSMUSG00000112400"	"Gm47725"	chr10	+	95729359	95730151	95729359	95729522	95730062	95730151
4572	"ENSMUSG00000019929"	"Dcn"	chr10	+	97345826	97349599	97345826	97345920	97349460	97349599
4573	"ENSMUSG00000018566"	"Slc2a4"	chr11	-	69834884	69835714	69834884	69835088	69835612	69835714
4574	"ENSMUSG00000018566"	"Slc2a4"	chr11	-	69836663	69837019	69836663	69836779	69836894	69837019
4575	"ENSMUSG00000027684"	"Mecom"	chr3	-	30038109	30039646	30038109	30038415	30039489	30039646
4576	"ENSMUSG00000040054"	"Baz2a"	chr10	+	127950893	127952038	127950893	127950954	127951929	127952038
4577	"ENSMUSG00000019971"	"Cep290"	chr10	+	100346348	100346611	100346348	100346449	100346523	100346611
4578	"ENSMUSG00000019971"	"Cep290"	chr10	+	100377411	100378386	100377411	100377678	100378278	100378386
4579	"ENSMUSG00000038374"	"Rbm8a"	chr3	+	96538747	96541107	96538747	96538884	96539004	96541107
4580	"ENSMUSG00000112249"	"Gm30262"	chr10	+	111446431	111447453	111446431	111446678	111446899	111447453
4581	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17443583	17444402	17443583	17443726	17444293	17444402
4582	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17443583	17444402	17443583	17443726	17444305	17444402
4583	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17457608	17458153	17457608	17457706	17457989	17458153
4584	"ENSMUSG00000005899"	"Smpd4"	chr16	+	17457608	17458153	17457608	17457709	17457989	17458153
4585	"ENSMUSG00000035206"	"Sppl2b"	chr10	+	80702333	80704542	80702333	80702494	80703233	80704542
4586	"ENSMUSG00000034024"	"Cct2"	chr10	-	116897202	116897486	116897202	116897315	116897409	116897486
4587	"ENSMUSG00000034024"	"Cct2"	chr10	-	116898880	116899280	116898880	116898955	116899064	116899280
4588	"ENSMUSG00000040479"	"Dgkz"	chr2	-	91764087	91764434	91764087	91764187	91764400	91764434
4589	"ENSMUSG00000112399"	"Gm32235"	chr10	+	117395563	117396328	117395563	117395662	117395790	117396328
4590	"ENSMUSG00000050708"	"Ftl1"	chr7	-	45108507	45108654	45108507	45108546	45108615	45108654
4591	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25243164	25244305	25243164	25243229	25244244	25244305
4592	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25244904	25245733	25244904	25245040	25245569	25245733
4593	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25244904	25245965	25244904	25245040	25245825	25245965
4594	"ENSMUSG00000026958"	"Dpp7"	chr2	-	25245825	25246154	25245825	25245965	25246040	25246154
4595	"ENSMUSG00000069911"	"Insyn2b"	chr11	+	34351055	34353305	34351055	34351140	34351479	34353305
4596	"ENSMUSG00000042918"	"Mamstr"	chr7	+	45292171	45292748	45292171	45292353	45292660	45292748
4597	"ENSMUSG00000034667"	"Xpot"	chr10	-	121447380	121447617	121447380	121447458	121447578	121447617
4598	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122929670	122929997	122929670	122929798	122929889	122929997
4599	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122929670	122929997	122929670	122929818	122929889	122929997
4600	"ENSMUSG00000029472"	"Anapc5"	chr5	-	122937401	122938656	122937401	122937537	122938513	122938656
4601	"ENSMUSG00000040189"	"Odad1"	chr7	+	45591482	45592084	45591482	45591617	45592001	45592084
4602	"ENSMUSG00000002949"	"Timm44"	chr8	-	4315225	4316680	4315225	4315276	4316555	4316680
4603	"ENSMUSG00000006736"	"Tspan31"	chr10	-	126904348	126904857	126904348	126904480	126904776	126904857
4604	"ENSMUSG00000019467"	"Arhgef25"	chr10	-	127019066	127019698	127019066	127019278	127019517	127019698
4605	"ENSMUSG00000019467"	"Arhgef25"	chr10	-	127020260	127020582	127020260	127020338	127020531	127020582
4606	"ENSMUSG00000019467"	"Arhgef25"	chr10	-	127020951	127021547	127020951	127021041	127021443	127021547
4607	"ENSMUSG00000040354"	"Mars1"	chr10	-	127132409	127132813	127132409	127132502	127132741	127132813
4608	"ENSMUSG00000040345"	"Arhgap9"	chr10	+	127162421	127162883	127162421	127162520	127162741	127162883
4609	"ENSMUSG00000040345"	"Arhgap9"	chr10	+	127163962	127164393	127163962	127164016	127164258	127164393
4610	"ENSMUSG00000029385"	"Ccng2"	chr5	+	93418652	93419138	93418652	93418903	93419059	93419138
4611	"ENSMUSG00000023764"	"Sfi1"	chr11	-	3083071	3085542	3083071	3083207	3084625	3085542
4612	"ENSMUSG00000023764"	"Sfi1"	chr11	-	3083071	3085542	3083071	3083207	3085282	3085542
4613	"ENSMUSG00000023764"	"Sfi1"	chr11	-	3084625	3085542	3084625	3084730	3085282	3085542
4614	"ENSMUSG00000004110"	"Cacna1e"	chr1	-	154362243	154363879	154362243	154362453	154363789	154363879
4615	"ENSMUSG00000039994"	"Timeless"	chr10	+	128075702	128076160	128075702	128075866	128076006	128076160
4616	"ENSMUSG00000039994"	"Timeless"	chr10	+	128075702	128076160	128075702	128075922	128076006	128076160
4617	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103081655	103084735	103081655	103081817	103082934	103084735
4618	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103081655	103084735	103081655	103081817	103084654	103084735
4619	"ENSMUSG00000005687"	"Bcas2"	chr3	+	103082934	103084735	103082934	103082985	103084654	103084735
4620	"ENSMUSG00000025369"	"Smarcc2"	chr10	+	128310240	128310682	128310240	128310278	128310551	128310682
4621	"ENSMUSG00000090841"	"Myl6"	chr10	-	128326729	128328005	128326729	128326902	128327927	128328005
4622	"ENSMUSG00000093674"	"Rpl41"	chr10	-	128384526	128384840	128384526	128384549	128384817	128384840
4623	"ENSMUSG00000038141"	"Tmem181a"	chr17	+	6339260	6340953	6339260	6339348	6340831	6340953
4624	"ENSMUSG00000020377"	"Ltc4s"	chr11	-	50128020	50128267	50128020	50128091	50128167	50128267
4625	"ENSMUSG00000064006"	"Or5h22"	chr16	-	58887502	58895465	58887502	58890091	58890570	58895465
4626	"ENSMUSG00000087279"	"4930544D05Rik"	chr11	+	70506929	70507502	70506929	70507130	70507223	70507502
4627	"ENSMUSG00000024056"	"Ndc80"	chr17	-	71818339	71821277	71818339	71818484	71821183	71821277
4628	"ENSMUSG00000062963"	"Ufc1"	chr1	-	171117090	171117520	171117090	171117167	171117427	171117520
4629	"ENSMUSG00000062963"	"Ufc1"	chr1	-	171117090	171117520	171117090	171117167	171117456	171117520
4630	"ENSMUSG00000032228"	"Tcf12"	chr9	-	71775353	71777429	71775353	71775560	71777355	71777429
4631	"ENSMUSG00000020859"	"Spag9"	chr11	+	93983163	93983808	93983163	93983253	93983637	93983808
4632	"ENSMUSG00000020859"	"Spag9"	chr11	+	93983163	93983808	93983163	93983253	93983640	93983808
4633	"ENSMUSG00000019897"	"Ccdc59"	chr10	+	105678402	105681310	105678402	105678709	105681210	105681310
4634	"ENSMUSG00000020484"	"Xbp1"	chr11	+	5474238	5474384	5474238	5474277	5474303	5474384
4635	"ENSMUSG00000071866"	"Ppia"	chr11	+	6368100	6368314	6368100	6368131	6368225	6368314
4636	"ENSMUSG00000085156"	"Snhg15"	chr11	-	6477996	6478374	6477996	6478221	6478305	6478374
4637	"ENSMUSG00000089832"	"Shkbp1"	chr7	-	27054825	27055051	27054825	27054871	27054997	27055051
4638	"ENSMUSG00000020413"	"Hus1"	chr11	-	8943136	8946932	8943136	8946346	8946783	8946932
4639	"ENSMUSG00000051113"	"Garin5a"	chr7	+	44149573	44150557	44149573	44149862	44150391	44150557
4640	"ENSMUSG00000044966"	"Fbxo48"	chr11	+	16903141	16903681	16903141	16903253	16903348	16903681
4641	"ENSMUSG00000025145"	"Lrrc45"	chr11	+	120609267	120609958	120609267	120609379	120609865	120609958
4642	"ENSMUSG00000049659"	"Aftph"	chr11	-	20646750	20648373	20646750	20646831	20648312	20648373
4643	"ENSMUSG00000020134"	"Peli1"	chr11	+	21090563	21092657	21090563	21090693	21092555	21092657
4644	"ENSMUSG00000093803"	"Ppp2r3d"	chr9	+	124198703	124199238	124198703	124198778	124199151	124199238
4645	"ENSMUSG00000003068"	"Stk11"	chr10	+	79961866	79962203	79961866	79961999	79962066	79962203
4646	"ENSMUSG00000032878"	"Ccdc85a"	chr11	-	28526390	28527345	28526390	28526989	28527073	28527345
4647	"ENSMUSG00000033364"	"Usp37"	chr1	-	74507425	74509886	74507425	74507543	74509695	74509886
4648	"ENSMUSG00000020463"	"Ppp4r3b"	chr11	+	29168455	29170797	29168455	29168685	29170543	29170797
4649	"ENSMUSG00000027247"	"Arhgap1"	chr2	+	91481842	91482168	91481842	91481999	91482108	91482168
4650	"ENSMUSG00000027247"	"Arhgap1"	chr2	+	91499729	91500074	91499729	91499806	91499996	91500074
4651	"ENSMUSG00000053519"	"Kcnip1"	chr11	-	33593295	33595627	33593295	33593366	33594498	33595627
4652	"ENSMUSG00000053519"	"Kcnip1"	chr11	-	33594498	33595627	33594498	33594568	33595502	33595627
4653	"ENSMUSG00000017386"	"Traf4"	chr11	-	78052112	78052448	78052112	78052274	78052343	78052448
4654	"ENSMUSG00000064120"	"Mocs1"	chr17	+	49761057	49762463	49761057	49761229	49762284	49762463
4655	"ENSMUSG00000041231"	"Ublcp1"	chr11	-	44345399	44346442	44345399	44345653	44346408	44346442
4656	"ENSMUSG00000020399"	"Havcr2"	chr11	+	46347082	46347421	46347082	46347111	46347258	46347421
4657	"ENSMUSG00000020460"	"Rps27a"	chr11	-	29496702	29497260	29496702	29496788	29497205	29497260
4658	"ENSMUSG00000047511"	"Or2v2"	chr11	-	49005245	49005701	49005245	49005376	49005648	49005701
4659	"ENSMUSG00000047511"	"Or2v2"	chr11	-	49005245	49005701	49005245	49005376	49005652	49005701
4660	"ENSMUSG00000026860"	"Sh3glb2"	chr2	-	30235710	30236465	30235710	30235951	30236364	30236465
4661	"ENSMUSG00000020362"	"Cnot6"	chr11	-	49575913	49576179	49575913	49575982	49576074	49576179
4662	"ENSMUSG00000020362"	"Cnot6"	chr11	-	49575913	49576179	49575913	49575982	49576089	49576179
4663	"ENSMUSG00000036620"	"Mgat4b"	chr11	+	50121787	50122151	50121787	50121928	50122017	50122151
4664	"ENSMUSG00000029060"	"Mib2"	chr4	-	155739978	155740762	155739978	155740157	155740528	155740762
4665	"ENSMUSG00000029060"	"Mib2"	chr4	-	155741369	155741771	155741369	155741526	155741622	155741771
4666	"ENSMUSG00000029060"	"Mib2"	chr4	-	155743350	155743722	155743350	155743458	155743579	155743722
4667	"ENSMUSG00000024442"	"Dele1"	chr18	+	38385873	38387122	38385873	38386018	38386960	38387122
4668	"ENSMUSG00000034116"	"Vav1"	chr17	+	57586099	57586401	57586099	57586284	57586356	57586401
4669	"ENSMUSG00000018387"	"Shroom1"	chr11	+	53356322	53357083	53356322	53356871	53356950	53357083
4670	"ENSMUSG00000020332"	"Meikin"	chr11	+	54261477	54261803	54261477	54261618	54261709	54261803
4671	"ENSMUSG00000028047"	"Thbs3"	chr3	+	89123987	89125248	89123987	89124194	89124991	89125248
4672	"ENSMUSG00000028047"	"Thbs3"	chr3	+	89130309	89130830	89130309	89130469	89130711	89130830
4673	"ENSMUSG00000028047"	"Thbs3"	chr3	+	89131883	89132313	89131883	89131932	89132116	89132313
4674	"ENSMUSG00000021901"	"Bap1"	chr14	+	30973706	30973911	30973706	30973736	30973856	30973911
4675	"ENSMUSG00000021901"	"Bap1"	chr14	+	30978617	30979724	30978617	30978748	30979245	30979724
4676	"ENSMUSG00000021901"	"Bap1"	chr14	+	30978617	30979724	30978617	30978748	30979582	30979724
4677	"ENSMUSG00000021901"	"Bap1"	chr14	+	30979837	30980487	30979837	30979998	30980414	30980487
4678	"ENSMUSG00000049755"	"Zfp672"	chr11	-	58210149	58210780	58210149	58210416	58210692	58210780
4679	"ENSMUSG00000063549"	"Or2w3"	chr11	+	58556375	58560354	58556375	58558449	58558659	58560354
4680	"ENSMUSG00000085936"	"2610307P16Rik"	chr13	-	28852352	28852687	28852352	28852369	28852541	28852687
4681	"ENSMUSG00000085936"	"2610307P16Rik"	chr13	-	28852352	28852687	28852352	28852490	28852625	28852687
4682	"ENSMUSG00000085936"	"2610307P16Rik"	chr13	-	29067297	29068629	29067297	29067560	29068127	29068629
4683	"ENSMUSG00000085936"	"2610307P16Rik"	chr13	-	29069126	29069613	29069126	29069273	29069556	29069613
4684	"ENSMUSG00000028073"	"Pear1"	chr3	-	87659778	87660143	87659778	87659907	87660014	87660143
4685	"ENSMUSG00000028073"	"Pear1"	chr3	-	87664155	87664571	87664155	87664292	87664450	87664571
4686	"ENSMUSG00000020538"	"Srebf1"	chr11	-	60093924	60094433	60093924	60094091	60094171	60094433
4687	"ENSMUSG00000020536"	"Llgl1"	chr11	+	60603746	60605012	60603746	60603867	60603954	60605012
4688	"ENSMUSG00000086841"	"2410006H16Rik"	chr11	+	62493701	62494108	62493701	62493849	62494060	62494108
4689	"ENSMUSG00000086841"	"2410006H16Rik"	chr11	+	62493701	62494108	62493701	62493859	62494060	62494108
4690	"ENSMUSG00000086841"	"2410006H16Rik"	chr11	+	62493701	62494472	62493701	62493849	62494422	62494472
4691	"ENSMUSG00000086841"	"2410006H16Rik"	chr11	+	62493701	62494472	62493701	62494108	62494422	62494472
4692	"ENSMUSG00000086841"	"2410006H16Rik"	chr11	+	62494060	62495292	62494060	62494108	62495228	62495292
4693	"ENSMUSG00000086841"	"2410006H16Rik"	chr11	+	62494060	62495292	62494060	62494472	62495228	62495292
4694	"ENSMUSG00000086841"	"2410006H16Rik"	chr11	+	62493701	62495635	62493701	62493849	62495228	62495635
4695	"ENSMUSG00000086841"	"2410006H16Rik"	chr11	+	62495228	62495635	62495228	62495292	62495469	62495635
4696	"ENSMUSG00000086841"	"2410006H16Rik"	chr11	+	62494060	62495635	62494060	62494108	62495480	62495635
4697	"ENSMUSG00000086841"	"2410006H16Rik"	chr11	+	62494060	62495635	62494060	62495292	62495480	62495635
4698	"ENSMUSG00000097431"	"Gm26782"	chr14	+	51117493	51122266	51117493	51118195	51120787	51122266
4699	"ENSMUSG00000051579"	"Tceal8"	chrX	-	135072168	135072454	135072168	135072270	135072384	135072454
4700	"ENSMUSG00000006575"	"Rundc3a"	chr11	+	102290020	102290289	102290020	102290110	102290208	102290289
4701	"ENSMUSG00000006575"	"Rundc3a"	chr11	+	102290440	102290871	102290440	102290606	102290713	102290871
4702	"ENSMUSG00000031537"	"Ikbkb"	chr8	-	23155504	23155927	23155504	23155652	23155827	23155927
4703	"ENSMUSG00000031537"	"Ikbkb"	chr8	-	23158960	23161761	23158960	23159112	23161646	23161761
4704	"ENSMUSG00000020897"	"Aurkb"	chr11	+	68938999	68939470	68938999	68939191	68939331	68939470
4705	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21888034	21888273	21888034	21888156	21888240	21888273
4706	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21888034	21888572	21888034	21888273	21888485	21888572
4707	"ENSMUSG00000040146"	"Rgl3"	chr9	-	21888034	21888725	21888034	21888572	21888677	21888725
4708	"ENSMUSG00000020892"	"Aloxe3"	chr11	+	69020830	69023662	69020830	69020956	69023558	69023662
4709	"ENSMUSG00000050623"	"Catsperz"	chr19	-	6900668	6900967	6900668	6900735	6900859	6900967
4710	"ENSMUSG00000050623"	"Catsperz"	chr19	-	6900668	6900967	6900668	6900735	6900890	6900967
4711	"ENSMUSG00000050623"	"Catsperz"	chr19	-	6902161	6902517	6902161	6902280	6902366	6902517
4712	"ENSMUSG00000041329"	"Atp1b2"	chr11	-	69492350	69493307	69492350	69492449	69493250	69493307
