Gene	Comparison	EventType	dPSI	FDR	Chromosome	Start	End	ExonLength	IGV_coordinate	IGV_narrow
Auh	Pos_vs_Neg	MXE	0.107	0.0148	chr13	52992121	52993644	NA	chr13:52991621-52994144	chr13:52992021-52993744
Cttn	Pos_vs_Neg	SE	-0.107	0	chr7	144004714	144004825	111	chr7:144004214-144005325	chr7:144004614-144004925
Pyroxd2	Pos_vs_Neg	SE	-0.107	0.000179	chr19	42735935	42736092	157	chr19:42735435-42736592	chr19:42735835-42736192
Macf1	Pos_vs_Neg	SE	0.107	0.00176	chr4	123290886	123291213	327	chr4:123290386-123291713	chr4:123290786-123291313
Incenp	Pos_vs_Neg	SE	-0.107	0.00548	chr19	9860555	9860567	12	chr19:9860055-9861067	chr19:9860455-9860667
Mtif3	Pos_vs_Neg	SE	0.107	0.00722	chr5	146900030	146900190	160	chr5:146899530-146900690	chr5:146899930-146900290
Nrxn3	Pos_vs_Neg	SE	-0.107	0.00775	chr12	88799322	88799340	18	chr12:88798822-88799840	chr12:88799222-88799440
Radil	Pos_vs_Neg	A3SS	0.106	0.00404	chr5	142472509	142472930	NA	chr5:142472009-142473430	chr5:142472409-142473030
Eif4a2	Pos_vs_Neg	MXE	-0.106	8.31e-07	chr16	22930252	22930646	NA	chr16:22929752-22931146	chr16:22930152-22930746
Srgap1	Pos_vs_Neg	MXE	0.106	8.19e-05	chr10	121664633	121665234	NA	chr10:121664133-121665734	chr10:121664533-121665334
Bcas1	Pos_vs_Neg	MXE	0.106	0.013	chr2	170198167	170208448	NA	chr2:170197667-170208948	chr2:170198067-170208548
Eif2b2	Pos_vs_Neg	RI	0.106	0.0105	chr12	85266595	85267019	NA	chr12:85266095-85267519	chr12:85266495-85267119
Hnrnpa2b1	Pos_vs_Neg	SE	-0.106	0.00172	chr6	51438899	51439035	136	chr6:51438399-51439535	chr6:51438799-51439135
Kat5	Pos_vs_Neg	SE	-0.106	0.00507	chr19	5658829	5658985	156	chr19:5658329-5659485	chr19:5658729-5659085
Pfkfb3	Pos_vs_Neg	SE	-0.106	0.00846	chr2	11480564	11480617	53	chr2:11480064-11481117	chr2:11480464-11480717
Mettl24	Pos_vs_Neg	SE	-0.106	0.0103	chr10	40613670	40613810	140	chr10:40613170-40614310	chr10:40613570-40613910
Ltk	Pos_vs_Neg	SE	-0.106	0.0107	chr2	119588459	119588642	183	chr2:119587959-119589142	chr2:119588359-119588742
Zbtb38	Pos_vs_Neg	SE	0.106	0.0136	chr9	96600262	96600362	100	chr9:96599762-96600862	chr9:96600162-96600462
Nek4	Pos_vs_Neg	SE	0.106	0.0305	chr14	30696264	30696315	51	chr14:30695764-30696815	chr14:30696164-30696415
Agap1	Pos_vs_Neg	SE	-0.106	0.0396	chr1	89751578	89751656	78	chr1:89751078-89752156	chr1:89751478-89751756
Cftr	Pos_vs_Neg	SE	0.106	0.0403	chr6	18255932	18256040	108	chr6:18255432-18256540	chr6:18255832-18256140
Espl1	Pos_vs_Neg	A3SS	0.105	0.0162	chr15	102205165	102205284	NA	chr15:102204665-102205784	chr15:102205065-102205384
Atxn2l	Pos_vs_Neg	A5SS	0.105	0.000484	chr7	126091929	126092173	NA	chr7:126091429-126092673	chr7:126091829-126092273
Flywch1	Pos_vs_Neg	MXE	-0.105	0.000312	chr17	23981139	23982292	NA	chr17:23980639-23982792	chr17:23981039-23982392
Mus81	Pos_vs_Neg	RI	0.105	6.32e-07	chr19	5533482	5533693	NA	chr19:5532982-5534193	chr19:5533382-5533793
Acbd5	Pos_vs_Neg	SE	-0.105	1.06e-06	chr2	22970679	22970712	33	chr2:22970179-22971212	chr2:22970579-22970812
Fry	Pos_vs_Neg	SE	-0.105	8.5e-06	chr5	150384853	150384862	9	chr5:150384353-150385362	chr5:150384753-150384962
Mroh1	Pos_vs_Neg	SE	-0.105	0.000627	chr15	76316571	76316598	27	chr15:76316071-76317098	chr15:76316471-76316698
Sh2d5	Pos_vs_Neg	SE	-0.105	0.00844	chr4	137981141	137981269	128	chr4:137980641-137981769	chr4:137981041-137981369
Arhgef19	Pos_vs_Neg	SE	-0.105	0.0207	chr4	140972128	140972277	149	chr4:140971628-140972777	chr4:140972028-140972377
Mthfd2l	Pos_vs_Neg	SE	0.105	0.0262	chr5	91148352	91148478	126	chr5:91147852-91148978	chr5:91148252-91148578
Glis1	Pos_vs_Neg	SE	-0.105	0.0407	chr4	107472168	107472330	162	chr4:107471668-107472830	chr4:107472068-107472430
Immt	Pos_vs_Neg	SE	-0.105	0.0417	chr6	71829749	71829851	102	chr6:71829249-71830351	chr6:71829649-71829951
Cpsf4	Pos_vs_Neg	A3SS	-0.104	0.0123	chr5	145115567	145115738	NA	chr5:145115067-145116238	chr5:145115467-145115838
Ttc3	Pos_vs_Neg	A5SS	-0.104	0.0076	chr16	94171625	94171830	NA	chr16:94171125-94172330	chr16:94171525-94171930
Strada	Pos_vs_Neg	A5SS	-0.104	0.0104	chr11	106077926	106078006	NA	chr11:106077426-106078506	chr11:106077826-106078106
Dctn1	Pos_vs_Neg	MXE	-0.104	0.000182	chr6	83160917	83164766	NA	chr6:83160417-83165266	chr6:83160817-83164866
Prpf39	Pos_vs_Neg	MXE	-0.104	0.000742	chr12	65100744	65102094	NA	chr12:65100244-65102594	chr12:65100644-65102194
Arhgef15	Pos_vs_Neg	MXE	0.104	0.00151	chr11	68837809	68838222	NA	chr11:68837309-68838722	chr11:68837709-68838322
Stoml1	Pos_vs_Neg	MXE	0.104	0.00627	chr9	58162216	58164072	NA	chr9:58161716-58164572	chr9:58162116-58164172
Necap2	Pos_vs_Neg	SE	-0.104	1.41e-08	chr4	140798891	140799006	115	chr4:140798391-140799506	chr4:140798791-140799106
Fbxo34	Pos_vs_Neg	SE	-0.104	8.08e-05	chr14	47763661	47763771	110	chr14:47763161-47764271	chr14:47763561-47763871
Ankrd10	Pos_vs_Neg	SE	-0.104	0.000479	chr8	11670261	11670373	112	chr8:11669761-11670873	chr8:11670161-11670473
Tmem164	Pos_vs_Neg	SE	-0.104	0.00565	chrX	141535035	141535085	50	chrX:141534535-141535585	chrX:141534935-141535185
Arhgef11	Pos_vs_Neg	SE	-0.104	0.00694	chr3	87625535	87625565	30	chr3:87625035-87626065	chr3:87625435-87625665
Kazald1	Pos_vs_Neg	SE	-0.104	0.0106	chr19	45065079	45065652	573	chr19:45064579-45066152	chr19:45064979-45065752
Naxe	Pos_vs_Neg	SE	0.104	0.0118	chr3	87965030	87965144	114	chr3:87964530-87965644	chr3:87964930-87965244
Zfp788	Pos_vs_Neg	SE	-0.104	0.019	chr7	41292756	41292856	100	chr7:41292256-41293356	chr7:41292656-41292956
Kalrn	Pos_vs_Neg	SE	-0.104	0.0268	chr16	33870199	33870292	93	chr16:33869699-33870792	chr16:33870099-33870392
Trerf1	Pos_vs_Neg	SE	-0.104	0.0449	chr17	47630277	47630544	267	chr17:47629777-47631044	chr17:47630177-47630644
Cpsf4	Pos_vs_Neg	A3SS	-0.103	0.00447	chr5	145115567	145115738	NA	chr5:145115067-145116238	chr5:145115467-145115838
Pvt1	Pos_vs_Neg	A5SS	-0.103	0.00538	chr15	62116567	62116831	NA	chr15:62116067-62117331	chr15:62116467-62116931
Meis3	Pos_vs_Neg	A5SS	-0.103	0.0411	chr7	15919372	15919446	NA	chr7:15918872-15919946	chr7:15919272-15919546
Ppp4r1l-ps	Pos_vs_Neg	MXE	0.103	0.000631	chr2	173457275	173487351	NA	chr2:173456775-173487851	chr2:173457175-173487451
Manba	Pos_vs_Neg	MXE	0.103	0.0458	chr3	135256823	135260685	NA	chr3:135256323-135261185	chr3:135256723-135260785
Cacnb3	Pos_vs_Neg	RI	-0.103	0.0308	chr15	98539280	98539971	NA	chr15:98538780-98540471	chr15:98539180-98540071
D330041H03Rik	Pos_vs_Neg	SE	0.103	0.000357	chr17	24630898	24631057	159	chr17:24630398-24631557	chr17:24630798-24631157
Rev1	Pos_vs_Neg	SE	0.103	0.00123	chr1	38147484	38147548	64	chr1:38146984-38148048	chr1:38147384-38147648
9330188P03Rik	Pos_vs_Neg	SE	-0.103	0.00617	chr14	105830125	105830554	429	chr14:105829625-105831054	chr14:105830025-105830654
Pkig	Pos_vs_Neg	SE	0.103	0.0108	chr2	163501069	163501155	86	chr2:163500569-163501655	chr2:163500969-163501255
Gm12610	Pos_vs_Neg	SE	-0.103	0.0109	chr4	89274945	89274997	52	chr4:89274445-89275497	chr4:89274845-89275097
Dennd1b	Pos_vs_Neg	SE	0.103	0.0125	chr1	139008910	139009011	101	chr1:139008410-139009511	chr1:139008810-139009111
Sectm1a	Pos_vs_Neg	SE	0.103	0.0143	chr11	120959860	120959914	54	chr11:120959360-120960414	chr11:120959760-120960014
Gm15545	Pos_vs_Neg	SE	0.103	0.0187	chr7	44640800	44640905	105	chr7:44640300-44641405	chr7:44640700-44641005
Ptk2	Pos_vs_Neg	SE	-0.103	0.026	chr15	73154066	73154084	18	chr15:73153566-73154584	chr15:73153966-73154184
1700123M08Rik	Pos_vs_Neg	SE	0.103	0.0346	chr4	11973466	11973610	144	chr4:11972966-11974110	chr4:11973366-11973710
Chchd7	Pos_vs_Neg	A3SS	-0.102	0.0214	chr4	3939378	3939526	NA	chr4:3938878-3940026	chr4:3939278-3939626
Cep55	Pos_vs_Neg	A5SS	-0.102	0.0184	chr19	38045857	38046014	NA	chr19:38045357-38046514	chr19:38045757-38046114
Rian	Pos_vs_Neg	A5SS	0.102	0.0194	chr12	109623221	109623274	NA	chr12:109622721-109623774	chr12:109623121-109623374
Cttn	Pos_vs_Neg	MXE	0.102	6.18e-09	chr7	144004714	144005874	NA	chr7:144004214-144006374	chr7:144004614-144005974
Eif4g1	Pos_vs_Neg	MXE	0.102	0.00405	chr16	20492617	20493556	NA	chr16:20492117-20494056	chr16:20492517-20493656
Ache	Pos_vs_Neg	MXE	0.102	0.024	chr5	137288273	137290225	NA	chr5:137287773-137290725	chr5:137288173-137290325
Kcnab2	Pos_vs_Neg	MXE	0.102	0.041	chr4	152486381	152487537	NA	chr4:152485881-152488037	chr4:152486281-152487637
Eml2	Pos_vs_Neg	SE	-0.102	1.43e-10	chr7	18935754	18935852	98	chr7:18935254-18936352	chr7:18935654-18935952
Aplp2	Pos_vs_Neg	SE	-0.102	2.09e-07	chr9	31067485	31067521	36	chr9:31066985-31068021	chr9:31067385-31067621
Hps3	Pos_vs_Neg	SE	-0.102	0.000137	chr3	20073966	20074121	155	chr3:20073466-20074621	chr3:20073866-20074221
Zc3h7a	Pos_vs_Neg	SE	0.102	0.00434	chr16	10969002	10969189	187	chr16:10968502-10969689	chr16:10968902-10969289
Gpatch8	Pos_vs_Neg	SE	-0.102	0.0066	chr11	102422138	102422156	18	chr11:102421638-102422656	chr11:102422038-102422256
Kif1b	Pos_vs_Neg	SE	-0.102	0.0115	chr4	149345616	149345658	42	chr4:149345116-149346158	chr4:149345516-149345758
2610307P16Rik	Pos_vs_Neg	SE	-0.102	0.0161	chr13	28852352	28852687	335	chr13:28851852-28853187	chr13:28852252-28852787
Rpl11	Pos_vs_Neg	SE	-0.102	0.0364	chr4	135775122	135775164	42	chr4:135774622-135775664	chr4:135775022-135775264
Phf21a	Pos_vs_Neg	A3SS	0.101	0.0247	chr2	92158656	92158746	NA	chr2:92158156-92159246	chr2:92158556-92158846
Tert	Pos_vs_Neg	A5SS	0.101	0.00051	chr13	73776266	73776793	NA	chr13:73775766-73777293	chr13:73776166-73776893
A230057D06Rik	Pos_vs_Neg	A5SS	-0.101	0.0168	chr7	61563837	61564119	NA	chr7:61563337-61564619	chr7:61563737-61564219
Tmem198b	Pos_vs_Neg	RI	-0.101	1.83e-09	chr10	128637219	128638386	NA	chr10:128636719-128638886	chr10:128637119-128638486
Dhx35	Pos_vs_Neg	RI	-0.101	0.000677	chr2	158668224	158669919	NA	chr2:158667724-158670419	chr2:158668124-158670019
Rabgap1l	Pos_vs_Neg	SE	0.101	4.1e-05	chr1	160537716	160537783	67	chr1:160537216-160538283	chr1:160537616-160537883
Rapgef1	Pos_vs_Neg	SE	-0.101	0.000755	chr2	29609604	29609862	258	chr2:29609104-29610362	chr2:29609504-29609962
Sspo	Pos_vs_Neg	SE	-0.101	0.00497	chr6	48465263	48465431	168	chr6:48464763-48465931	chr6:48465163-48465531
Pax5	Pos_vs_Neg	SE	-0.101	0.0066	chr4	44615559	44615616	57	chr4:44615059-44616116	chr4:44615459-44615716
Bcas1	Pos_vs_Neg	SE	-0.101	0.00738	chr2	170198167	170198233	66	chr2:170197667-170198733	chr2:170198067-170198333
Zic4	Pos_vs_Neg	SE	-0.101	0.00839	chr9	91253868	91254102	234	chr9:91253368-91254602	chr9:91253768-91254202
Arhgef3	Pos_vs_Neg	SE	0.101	0.00889	chr14	26865949	26866087	138	chr14:26865449-26866587	chr14:26865849-26866187
Rnf150	Pos_vs_Neg	SE	-0.101	0.0214	chr8	83716975	83717226	251	chr8:83716475-83717726	chr8:83716875-83717326
Tmem208	Pos_vs_Neg	SE	-0.101	0.0481	chr8	106055403	106055534	131	chr8:106054903-106056034	chr8:106055303-106055634
Map3k12	Pos_vs_Neg	SE	0.101	0.0484	chr15	102417724	102417813	89	chr15:102417224-102418313	chr15:102417624-102417913
Snrpc	Pos_vs_Neg	MXE	0.1	0.000317	chr17	28064156	28067031	NA	chr17:28063656-28067531	chr17:28064056-28067131
Noc3l	Pos_vs_Neg	MXE	0.1	0.00988	chr19	38800787	38802578	NA	chr19:38800287-38803078	chr19:38800687-38802678
Taf4	Pos_vs_Neg	MXE	-0.1	0.0102	chr2	179568008	179571217	NA	chr2:179567508-179571717	chr2:179567908-179571317
Msh5	Pos_vs_Neg	MXE	-0.1	0.0155	chr17	35263292	35265029	NA	chr17:35262792-35265529	chr17:35263192-35265129
Ftx	Pos_vs_Neg	RI	-0.1	0.0235	chrX	102613173	102616167	NA	chrX:102612673-102616667	chrX:102613073-102616267
Tbc1d13	Pos_vs_Neg	SE	-0.1	2.64e-05	chr2	30025420	30025564	144	chr2:30024920-30026064	chr2:30025320-30025664
Usp6nl	Pos_vs_Neg	SE	-0.1	0.000159	chr2	6405090	6405130	40	chr2:6404590-6405630	chr2:6404990-6405230
Sfi1	Pos_vs_Neg	SE	0.1	0.000202	chr11	3127426	3127521	95	chr11:3126926-3128021	chr11:3127326-3127621
Prkx	Pos_vs_Neg	SE	-0.1	0.000355	chrX	76814852	76814948	96	chrX:76814352-76815448	chrX:76814752-76815048
U2af1	Pos_vs_Neg	SE	0.1	0.0134	chr17	31871475	31871542	67	chr17:31870975-31872042	chr17:31871375-31871642
Ercc8	Pos_vs_Neg	SE	-0.1	0.0161	chr13	108312338	108312440	102	chr13:108311838-108312940	chr13:108312238-108312540
Mms22l	Pos_vs_Neg	SE	0.1	0.018	chr4	24591033	24591245	212	chr4:24590533-24591745	chr4:24590933-24591345
Itga2b	Pos_vs_Neg	SE	-0.1	0.0438	chr11	102356130	102356183	53	chr11:102355630-102356683	chr11:102356030-102356283
Rab44	Pos_vs_Neg	SE	-0.1	0.0461	chr17	29355240	29355336	96	chr17:29354740-29355836	chr17:29355140-29355436
1110004F10Rik	Pos_vs_Parental	SE	1	0	chr7	115692259	115692491	232	chr7:115691759-115692991	chr7:115692159-115692591
Sag	Pos_vs_Parental	SE	-0.884	7.26e-12	chr1	87771833	87771843	10	chr1:87771333-87772343	chr1:87771733-87771943
Pygm	Pos_vs_Parental	SE	-0.872	9.93e-12	chr19	6436053	6436157	104	chr19:6435553-6436657	chr19:6435953-6436257
Syt17	Pos_vs_Parental	A3SS	-0.831	1.12e-07	chr7	118042341	118042364	NA	chr7:118041841-118042864	chr7:118042241-118042464
Ppargc1a	Pos_vs_Parental	A3SS	-0.818	2.36e-10	chr5	51647358	51647463	NA	chr5:51646858-51647963	chr5:51647258-51647563
Qtrt1	Pos_vs_Parental	SE	-0.818	2.2e-11	chr9	21326210	21326315	105	chr9:21325710-21326815	chr9:21326110-21326415
Ift46	Pos_vs_Parental	SE	0.809	6.1e-14	chr9	44685479	44685528	49	chr9:44684979-44686028	chr9:44685379-44685628
Map4k4	Pos_vs_Parental	A5SS	-0.808	1.01e-10	chr1	40046592	40046699	NA	chr1:40046092-40047199	chr1:40046492-40046799
Tm9sf4	Pos_vs_Parental	SE	0.806	6.41e-09	chr2	153042562	153042738	176	chr2:153042062-153043238	chr2:153042462-153042838
Fam117a	Pos_vs_Parental	SE	-0.8	5.44e-10	chr11	95246491	95246680	189	chr11:95245991-95247180	chr11:95246391-95246780
Arhgap1	Pos_vs_Parental	SE	0.772	7.74e-10	chr2	91484780	91484876	96	chr2:91484280-91485376	chr2:91484680-91484976
Catsper2	Pos_vs_Parental	SE	0.756	6.04e-07	chr2	121236809	121236934	125	chr2:121236309-121237434	chr2:121236709-121237034
Ap1s2	Pos_vs_Parental	SE	-0.755	8.08e-05	chrX	162703901	162703996	95	chrX:162703401-162704496	chrX:162703801-162704096
Gtf3c5	Pos_vs_Parental	MXE	-0.716	0.000209	chr2	28471142	28471456	NA	chr2:28470642-28471956	chr2:28471042-28471556
Cep192	Pos_vs_Parental	SE	-0.703	1.44e-05	chr18	67987121	67987298	177	chr18:67986621-67987798	chr18:67987021-67987398
Eci1	Pos_vs_Parental	SE	0.695	0.000364	chr17	24655151	24655298	147	chr17:24654651-24655798	chr17:24655051-24655398
Camk2d	Pos_vs_Parental	SE	-0.692	4.11e-09	chr3	126565422	126565495	73	chr3:126564922-126565995	chr3:126565322-126565595
Ap3s1	Pos_vs_Parental	SE	-0.681	0.0109	chr18	46916825	46916866	41	chr18:46916325-46917366	chr18:46916725-46916966
Fbln1	Pos_vs_Parental	SE	0.678	3.22e-08	chr15	85123494	85123620	126	chr15:85122994-85124120	chr15:85123394-85123720
Gm20544	Pos_vs_Parental	A5SS	-0.677	1.06e-07	chr18	75498858	75498933	NA	chr18:75498358-75499433	chr18:75498758-75499033
Lmntd1	Pos_vs_Parental	SE	0.675	1e-07	chr6	145363125	145363245	120	chr6:145362625-145363745	chr6:145363025-145363345
Clcn7	Pos_vs_Parental	SE	0.667	0.000563	chr17	25366683	25366734	51	chr17:25366183-25367234	chr17:25366583-25366834
Yars	Pos_vs_Parental	SE	0.667	0.000839	chr4	129090905	129091081	176	chr4:129090405-129091581	chr4:129090805-129091181
Slc26a8	Pos_vs_Parental	SE	0.667	0.00549	chr17	28903680	28903867	187	chr17:28903180-28904367	chr17:28903580-28903967
Cage1	Pos_vs_Parental	SE	0.667	0.00805	chr13	38199655	38199763	108	chr13:38199155-38200263	chr13:38199555-38199863
Sh2d5	Pos_vs_Parental	SE	-0.662	0.000531	chr4	137984023	137984275	252	chr4:137983523-137984775	chr4:137983923-137984375
Sectm1a	Pos_vs_Parental	MXE	-0.657	1.1e-08	chr11	120959860	120960722	NA	chr11:120959360-120961222	chr11:120959760-120960822
Rcbtb1	Pos_vs_Parental	A3SS	0.656	7.39e-05	chr14	59444212	59444379	NA	chr14:59443712-59444879	chr14:59444112-59444479
Rian	Pos_vs_Parental	A3SS	-0.656	0.000394	chr12	109600627	109600788	NA	chr12:109600127-109601288	chr12:109600527-109600888
B3gnt8	Pos_vs_Parental	SE	0.655	0.000177	chr7	25327539	25332954	5415	chr7:25327039-25333454	chr7:25327439-25333054
Wdr4	Pos_vs_Parental	SE	-0.65	0.0409	chr17	31721744	31721857	113	chr17:31721244-31722357	chr17:31721644-31721957
1700057G04Rik	Pos_vs_Parental	SE	-0.644	0.0118	chr9	92234587	92234749	162	chr9:92234087-92235249	chr9:92234487-92234849
Hnrnpdl	Pos_vs_Parental	SE	-0.641	2.28e-07	chr5	100185426	100185588	162	chr5:100184926-100186088	chr5:100185326-100185688
2610307P16Rik	Pos_vs_Parental	SE	0.635	8.44e-07	chr13	28895092	28895191	99	chr13:28894592-28895691	chr13:28894992-28895291
Zfp704	Pos_vs_Parental	SE	-0.634	0.000431	chr3	9509218	9509402	184	chr3:9508718-9509902	chr3:9509118-9509502
4930503L19Rik	Pos_vs_Parental	SE	-0.631	1.8e-05	chr18	70591387	70591519	132	chr18:70590887-70592019	chr18:70591287-70591619
Zfp644	Pos_vs_Parental	SE	0.629	9.08e-05	chr5	106829769	106829879	110	chr5:106829269-106830379	chr5:106829669-106829979
Txnrd2	Pos_vs_Parental	SE	-0.626	2.56e-05	chr16	18256251	18256396	145	chr16:18255751-18256896	chr16:18256151-18256496
4930444P10Rik	Pos_vs_Parental	SE	0.619	1.22e-07	chr1	16151053	16151217	164	chr1:16150553-16151717	chr1:16150953-16151317
Ccnd3	Pos_vs_Parental	SE	-0.617	2.35e-08	chr17	47889633	47889698	65	chr17:47889133-47890198	chr17:47889533-47889798
Pierce2	Pos_vs_Parental	SE	-0.613	0.00121	chr9	72891080	72891398	318	chr9:72890580-72891898	chr9:72890980-72891498
Paqr7	Pos_vs_Parental	SE	0.612	4.09e-06	chr4	134227910	134227994	84	chr4:134227410-134228494	chr4:134227810-134228094
AI480526	Pos_vs_Parental	A5SS	-0.607	0.00173	chr5	123276013	123276129	NA	chr5:123275513-123276629	chr5:123275913-123276229
Gm14391	Pos_vs_Parental	SE	0.601	0.00194	chr2	175044851	175044906	55	chr2:175044351-175045406	chr2:175044751-175045006
Cfap74	Pos_vs_Parental	RI	-0.599	0.00142	chr4	155547904	155548456	NA	chr4:155547404-155548956	chr4:155547804-155548556
Wdr91	Pos_vs_Parental	SE	-0.599	6.38e-05	chr6	34886648	34886762	114	chr6:34886148-34887262	chr6:34886548-34886862
Psmd13	Pos_vs_Parental	RI	-0.598	6.75e-07	chr7	140466300	140466758	NA	chr7:140465800-140467258	chr7:140466200-140466858
Rnf10	Pos_vs_Parental	SE	-0.597	0.0249	chr5	115386973	115387232	259	chr5:115386473-115387732	chr5:115386873-115387332
Hivep2	Pos_vs_Parental	SE	-0.594	0.0228	chr10	13993262	13993344	82	chr10:13992762-13993844	chr10:13993162-13993444
Tpd52l1	Pos_vs_Parental	SE	-0.592	0.000114	chr10	31214180	31214241	61	chr10:31213680-31214741	chr10:31214080-31214341
Gm42742	Pos_vs_Parental	SE	0.589	0.00971	chr7	126618055	126618177	122	chr7:126617555-126618677	chr7:126617955-126618277
Plekha4	Pos_vs_Parental	MXE	-0.588	0.0326	chr7	45188629	45189951	NA	chr7:45188129-45190451	chr7:45188529-45190051
Tafazzin	Pos_vs_Parental	SE	-0.583	0	chrX	73332534	73332625	91	chrX:73332034-73333125	chrX:73332434-73332725
Ccdc74a	Pos_vs_Parental	SE	-0.581	0.00215	chr16	17467858	17467938	80	chr16:17467358-17468438	chr16:17467758-17468038
Sh2d5	Pos_vs_Parental	SE	0.58	0.000123	chr4	137981583	137981664	81	chr4:137981083-137982164	chr4:137981483-137981764
Naip1	Pos_vs_Parental	SE	0.579	2.34e-08	chr13	100561889	100563270	1381	chr13:100561389-100563770	chr13:100561789-100563370
Bvht	Pos_vs_Parental	SE	-0.577	8.85e-05	chr18	61772026	61772151	125	chr18:61771526-61772651	chr18:61771926-61772251
Gm10516	Pos_vs_Parental	SE	-0.577	0.00421	chr1	191828733	191828836	103	chr1:191828233-191829336	chr1:191828633-191828936
Gtf3c5	Pos_vs_Parental	SE	-0.576	0.0104	chr2	28471358	28471456	98	chr2:28470858-28471956	chr2:28471258-28471556
Tafazzin	Pos_vs_Parental	SE	-0.575	0	chrX	73332589	73332625	36	chrX:73332089-73333125	chrX:73332489-73332725
Lhx1os	Pos_vs_Parental	SE	-0.57	0.0444	chr11	84417274	84418412	1138	chr11:84416774-84418912	chr11:84417174-84418512
Itpr1	Pos_vs_Parental	A3SS	0.566	0.000195	chr6	108409606	108409657	NA	chr6:108409106-108410157	chr6:108409506-108409757
Wdr93	Pos_vs_Parental	SE	0.562	0.000118	chr7	79416137	79416173	36	chr7:79415637-79416673	chr7:79416037-79416273
Gmfg	Pos_vs_Parental	SE	-0.561	1.11e-05	chr7	28141093	28141143	50	chr7:28140593-28141643	chr7:28140993-28141243
Tpd52l1	Pos_vs_Parental	SE	-0.561	0.00015	chr10	31214180	31214241	61	chr10:31213680-31214741	chr10:31214080-31214341
Cacna2d2	Pos_vs_Parental	A3SS	0.554	7.39e-05	chr9	107402808	107402859	NA	chr9:107402308-107403359	chr9:107402708-107402959
Naip1	Pos_vs_Parental	SE	0.552	2.55e-08	chr13	100561889	100564001	2112	chr13:100561389-100564501	chr13:100561789-100564101
Ttc41	Pos_vs_Parental	SE	0.552	2.91e-05	chr10	86586110	86586250	140	chr10:86585610-86586750	chr10:86586010-86586350
Sez6l	Pos_vs_Parental	MXE	0.549	6e-04	chr5	112576241	112584340	NA	chr5:112575741-112584840	chr5:112576141-112584440
Nmnat2	Pos_vs_Parental	SE	-0.549	4.39e-07	chr1	152843667	152843727	60	chr1:152843167-152844227	chr1:152843567-152843827
Bvht	Pos_vs_Parental	A5SS	0.548	7.73e-06	chr18	61772026	61772206	NA	chr18:61771526-61772706	chr18:61771926-61772306
4930550C14Rik	Pos_vs_Parental	SE	-0.543	0.0227	chr9	53323046	53323139	93	chr9:53322546-53323639	chr9:53322946-53323239
Paqr7	Pos_vs_Parental	SE	0.542	0.000284	chr4	134227910	134227994	84	chr4:134227410-134228494	chr4:134227810-134228094
Ogdh	Pos_vs_Parental	SE	0.542	0.0337	chr11	6266977	6267080	103	chr11:6266477-6267580	chr11:6266877-6267180
Gm11457	Pos_vs_Parental	SE	-0.54	0.00146	chr2	164604640	164604801	161	chr2:164604140-164605301	chr2:164604540-164604901
2610307P16Rik	Pos_vs_Parental	SE	0.538	8.01e-06	chr13	28895099	28895191	92	chr13:28894599-28895691	chr13:28894999-28895291
Serbp1	Pos_vs_Parental	SE	0.538	0.000448	chr6	67249140	67249216	76	chr6:67248640-67249716	chr6:67249040-67249316
Alg6	Pos_vs_Parental	SE	0.537	0.000516	chr4	99636922	99637007	85	chr4:99636422-99637507	chr4:99636822-99637107
Ccs	Pos_vs_Parental	SE	-0.535	0.000116	chr19	4883368	4883546	178	chr19:4882868-4884046	chr19:4883268-4883646
Cdc14b	Pos_vs_Parental	SE	0.535	0.000209	chr13	64349145	64349262	117	chr13:64348645-64349762	chr13:64349045-64349362
A830011K09Rik	Pos_vs_Parental	SE	-0.533	8.2e-06	chr6	138402669	138402978	309	chr6:138402169-138403478	chr6:138402569-138403078
Ankrd45	Pos_vs_Parental	SE	-0.533	0.000589	chr1	160978534	160978887	353	chr1:160978034-160979387	chr1:160978434-160978987
Nup43	Pos_vs_Parental	SE	-0.533	0.0483	chr10	7546702	7546883	181	chr10:7546202-7547383	chr10:7546602-7546983
Copg2	Pos_vs_Parental	SE	-0.532	0.0357	chr6	30872998	30873176	178	chr6:30872498-30873676	chr6:30872898-30873276
Pnldc1	Pos_vs_Parental	A3SS	-0.531	0.0386	chr17	13113246	13113498	NA	chr17:13112746-13113998	chr17:13113146-13113598
Tango2	Pos_vs_Parental	A3SS	-0.524	2.29e-07	chr16	18156472	18156941	NA	chr16:18155972-18157441	chr16:18156372-18157041
Gm36199	Pos_vs_Parental	RI	-0.523	9.08e-05	chr17	29684401	29685046	NA	chr17:29683901-29685546	chr17:29684301-29685146
Lsm2	Pos_vs_Parental	SE	0.523	0.00106	chr17	35201616	35201663	47	chr17:35201116-35202163	chr17:35201516-35201763
4930412C18Rik	Pos_vs_Parental	SE	-0.522	0.000596	chr4	9782625	9782739	114	chr4:9782125-9783239	chr4:9782525-9782839
Card14	Pos_vs_Parental	SE	0.52	3.11e-08	chr11	119233968	119234090	122	chr11:119233468-119234590	chr11:119233868-119234190
