Supplementary Table 17:,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
POSTN-HsaEX6040016-5ssA-3g,96.75,96.96,97.01,97.42,T4
POSTN-HsaEX6040016-5ssA-3t,92.87,92.11,92.43,95.23,T4
POSTN-HsaEX6040016-5ssA3c,40.05,40.06,42.76,52.24,T4
POSTN-HsaEX6040016-5ssA3g,95.79,95.4,98.79,94.63,T4
POSTN-HsaEX6040016-5ssA3t,34.08,32.59,35.46,45.1,T4
POSTN-HsaEX6040016-5ssA4c,95.27,95.1,95.1,96.14,T4
POSTN-HsaEX6040016-5ssA4g,88.4,85.68,87.83,88.57,T4
POSTN-HsaEX6040016-5ssA4t,88.96,88.09,88.98,91.26,T4
POSTN-HsaEX6040016-5ssG-1a,52.69,55.72,58.04,65.51,T4
POSTN-HsaEX6040016-5ssG-1c,39.02,41.19,43.4,50.19,T4
POSTN-HsaEX6040016-5ssG-1t,25.7,27.44,30.6,39.04,T4
POSTN-HsaEX6040016-5ssG5a,55.86,50.65,48.42,56.61,T4
POSTN-HsaEX6040016-5ssG5c,16.64,17.81,19.42,25.81,T4
POSTN-HsaEX6040016-5ssG5t,40.59,41.5,48.8,53.05,T4
POSTN-HsaEX6040016-5ssT6a,93.06,93.2,93.81,94.6,T4
POSTN-HsaEX6040016-5ssT6c,94.99,94.69,95.27,96.26,T4
POSTN-HsaEX6040016-5ssT6g,85.05,82.74,84.11,89.5,T4
POSTN-HsaEX6040016-ESE2-3,98.16,97.86,98.14,98.15,T4
POSTN-HsaEX6040016-ESE2-5,95.68,95.64,96.68,97.4,T4
POSTN-HsaEX6040016-ESE3-3,96.68,97.48,98.08,98.12,T4
POSTN-HsaEX6040016-ESE3-5,94.14,93.32,93.41,93.52,T4
POSTN-HsaEX6040016-ESS2-3,93.59,92.63,92.59,93.8,T4
POSTN-HsaEX6040016-ESS2-5,85.83,79.47,81.2,90.15,T4
POSTN-HsaEX6040016-ESS3-3,96.7,96.98,97.13,97.15,T4
POSTN-HsaEX6040016-ESS3-5,95.59,95.86,96.21,96.67,T4
POSTN-HsaEX6040016-rem-15,6.72,9.22,22.38,52.01,T4
POSTN-HsaEX6040016-rem-15_ABI1-HsaEX0000641-WT-5ss_shuffling,25.52,30.09,50.56,83.35,T4
POSTN-HsaEX6040016-rem-15_ACVR2A-HsaEX0002213-WT-5ss_shuffling,24.52,26.77,47.46,79.69,T4
POSTN-HsaEX6040016-rem-15_ANTXR1-HsaEX7001225-WT-5ss_shuffling,9.17,5.92,21.93,53.18,T4
POSTN-HsaEX6040016-rem-15_ARHGAP23-HsaEX7108093-rem-15-5ss_shuffling,17.57,18.7,36.07,69.38,T4
POSTN-HsaEX6040016-rem-15_CARD9-HsaEX6063998-WT-5ss_shuffling,5.07,5.95,14.02,50.56,T4
POSTN-HsaEX6040016-rem-15_CASK-HsaEX0012545-WT-5ss_shuffling,15.9,20.41,41.21,77.03,T4
POSTN-HsaEX6040016-rem-15_CERS6-HsaEX0035450-WT-5ss_shuffling,25.95,31.59,49.22,80.48,T4
POSTN-HsaEX6040016-rem-15_CHPT1-HsaEX0015276-WT-5ss_shuffling,0.73,0.82,4.16,17.94,T4
POSTN-HsaEX6040016-rem-15_CLASP1-HsaEX0015478-WT-5ss_shuffling,16.39,17.98,37.43,70.92,T4
POSTN-HsaEX6040016-rem-15_COL4A2-HsaEX6041122-WT-5ss_shuffling,1.8,1.24,0.76,2.11,T4
POSTN-HsaEX6040016-rem-15_CPEB4-HsaEX0016976-WT-5ss_shuffling,0.84,0.35,2.18,13.65,T4
POSTN-HsaEX6040016-rem-15_DCTN4-HsaEX0018777-WT-5ss_shuffling,34.25,38.51,54.34,86.29,T4
POSTN-HsaEX6040016-rem-15_EPS15L1-HsaEX6093676-rem-27-5ss_shuffling,5.98,7.46,18.59,52.13,T4
POSTN-HsaEX6040016-rem-15_EXOC7-HsaEX6024969-WT-5ss_shuffling,12.02,14.61,32.33,66.83,T4
POSTN-HsaEX6040016-rem-15_FRYL-HsaEX0026467-WT-5ss_shuffling,8.72,9.68,19.63,52.44,T4
POSTN-HsaEX6040016-rem-15_GLRB-HsaEX0027672-WT-5ss_shuffling,49.26,54.51,71.66,89.64,T4
POSTN-HsaEX6040016-rem-15_ITSN1-HsaEX0032608-WT-5ss_shuffling,7.57,9.48,21.66,53.24,T4
POSTN-HsaEX6040016-rem-15_KIF1C-HsaEX0034483-WT-5ss_shuffling,0.05,0,0,0.59,T4
POSTN-HsaEX6040016-rem-15_KMT2C-HsaEX1019114-WT-5ss_shuffling,1.08,0.63,2.32,15.59,T4
POSTN-HsaEX6040016-rem-15_MADD-HsaEX0037213-WT-5ss_shuffling,0.58,0.77,0.91,4.15,T4
POSTN-HsaEX6040016-rem-15_MEF2A-HsaEX0038690-WT-5ss_shuffling,7.46,9.48,24.46,57.5,T4
POSTN-HsaEX6040016-rem-15_MEF2C-HsaEX0038702-WT-5ss_shuffling,7.88,10.19,20.68,53.52,T4
POSTN-HsaEX6040016-rem-15_MFSD6-HsaEX0039034-WT-5ss_shuffling,36.75,43.92,63.33,87.22,T4
POSTN-HsaEX6040016-rem-15_MTA1-HsaEX0040386-WT-5ss_shuffling,1.5,4.48,9.6,39.71,T4
POSTN-HsaEX6040016-rem-15_NRBP1-HsaEX0043752-WT-5ss_shuffling,1.66,2.88,7.72,26.37,T4
POSTN-HsaEX6040016-rem-15_OFD1-HsaEX1026556-WT-5ss_shuffling,0.46,0.32,1.78,6.85,T4
POSTN-HsaEX6040016-rem-15_PHF21A-HsaEX0047035-WT-5ss_shuffling,15.97,19.27,39.75,79.12,T4
POSTN-HsaEX6040016-rem-15_PLS3-HsaEX0048492-WT-5ss_shuffling,0,0.54,1.55,3.99,T4
POSTN-HsaEX6040016-rem-15_PPP6R3-HsaEX0049811-WT-5ss_shuffling,1.73,2.92,8.01,39.85,T4
POSTN-HsaEX6040016-rem-15_PUS7-HsaEX0051317-WT-5ss_shuffling,13.08,17.65,36.39,74.45,T4
POSTN-HsaEX6040016-rem-15_Py-stg1,9.39,11.6,24.64,60.34,T4
POSTN-HsaEX6040016-rem-15_Py-stg1_TTCTAAC_tactaac_BP_stg1,9.58,11.06,28.51,66.53,T4
POSTN-HsaEX6040016-rem-15_Py-stg1_TTCTAAC_tactaac_BP_stg1_U1cons,9.7,16.85,21.81,73.81,T4
POSTN-HsaEX6040016-rem-15_Py-stg1_U1cons,5.87,8.12,21.82,57.08,T4
POSTN-HsaEX6040016-rem-15_Py-stg2,54.27,58.54,71.71,90.2,T4
POSTN-HsaEX6040016-rem-15_Py-stg2_TTCTAAC_tactaac_BP_stg1,66.37,69.98,79.69,93.65,T4
POSTN-HsaEX6040016-rem-15_Py-stg2_TTCTAAC_tactaac_BP_stg1_U1cons,66.73,73.05,81.4,93.77,T4
POSTN-HsaEX6040016-rem-15_Py-stg2_U1cons,50.4,54.6,68.12,87.58,T4
POSTN-HsaEX6040016-rem-15_Py-stg3,54.27,56.68,73.04,91.73,T4
POSTN-HsaEX6040016-rem-15_Py-stg3_TTCTAAC_tactaac_BP_stg1,68.45,69.03,79.88,94.53,T4
POSTN-HsaEX6040016-rem-15_Py-stg3_TTCTAAC_tactaac_BP_stg1_U1cons,62.31,61.79,77.52,92.82,T4
POSTN-HsaEX6040016-rem-15_Py-stg3_TTCTAAC_tactaac_BP_stg1_U1cons_ESE2_5,0,0,0,0,T4
POSTN-HsaEX6040016-rem-15_Py-stg3_U1cons,49.12,54.34,68.98,88.41,T4
POSTN-HsaEX6040016-rem-15_Py-weak1,3.41,7.07,16.44,50.66,T4
POSTN-HsaEX6040016-rem-15_Py-weak1_TTCTAAC_ccatgag_BP_weak3,1.41,0.55,1.31,2.09,T4
POSTN-HsaEX6040016-rem-15_Py-weak1_TTCTAAC_ccatgag_BP_weak3_U1weak,0,0,0,0,T4
POSTN-HsaEX6040016-rem-15_Py-weak1_U1weak,0,0,0,0,T4
POSTN-HsaEX6040016-rem-15_Py-weak2,0,0,0,0,T4
POSTN-HsaEX6040016-rem-15_Py-weak2_TTCTAAC_ccatgag_BP_weak3,0,0,0,3.39,T4
POSTN-HsaEX6040016-rem-15_Py-weak2_TTCTAAC_ccatgag_BP_weak3_U1weak,0,0,0,0,T4
POSTN-HsaEX6040016-rem-15_Py-weak2_U1weak,0,0,0,0,T4
POSTN-HsaEX6040016-rem-15_Py-weak3,0,0,0,0,T4
POSTN-HsaEX6040016-rem-15_Py-weak3_TTCTAAC_ccatgag_BP_weak3,0,0,0,0,T4
POSTN-HsaEX6040016-rem-15_Py-weak3_TTCTAAC_ccatgag_BP_weak3_U1weak,0,0,0,0,T4
POSTN-HsaEX6040016-rem-15_Py-weak3_TTCTAAC_ccatgag_BP_weak3_U1weak_ESS3_5,0,0,0,0,T4
POSTN-HsaEX6040016-rem-15_Py-weak3_U1weak,0,0,0,0,T4
POSTN-HsaEX6040016-rem-15_SFT2D1-HsaEX0057701-WT-5ss_shuffling,4.85,6.92,18.51,54,T4
POSTN-HsaEX6040016-rem-15_SH3GLB2-HsaEX0058030-WT-5ss_shuffling,26.67,28.88,48.06,79.08,T4
POSTN-HsaEX6040016-rem-15_SNAP25-HsaEX6077184-WT-5ss_shuffling,2.45,5.49,10.95,55.37,T4
POSTN-HsaEX6040016-rem-15_SNHG14-HsaEX1038166-WT-5ss_shuffling,0.58,0.29,3.23,9.79,T4
POSTN-HsaEX6040016-rem-15_TACC2-HsaEX0063374-WT-5ss_shuffling,26.23,38.05,60.73,87.32,T4
POSTN-HsaEX6040016-rem-15_TAF1-HsaEX0063412-WT-5ss_shuffling,5.51,7.28,20.17,59.95,T4
POSTN-HsaEX6040016-rem-15_TCF7L2-HsaEX0064198-WT-5ss_shuffling,7.65,8.06,21.17,58.3,T4
POSTN-HsaEX6040016-rem-15_TENM3-HsaEX0044638-WT-5ss_shuffling,1.45,1.87,7.98,32.27,T4
POSTN-HsaEX6040016-rem-15_TRIM9-HsaEX0067208-WT-5ss_shuffling,1.56,2.32,9.96,39.11,T4
POSTN-HsaEX6040016-rem-15-3ssA1c,6.86,8.64,32.86,66.47,T4
POSTN-HsaEX6040016-rem-15-3ssA1g,63.44,66.95,69.81,87.84,T4
POSTN-HsaEX6040016-rem-15-3ssA1t,1.23,2.57,15.53,51.62,T4
POSTN-HsaEX6040016-rem-15-3ssA3c,8.67,11.02,21.41,64.45,T4
POSTN-HsaEX6040016-rem-15-3ssA3g,21.37,19.09,41.27,72.78,T4
POSTN-HsaEX6040016-rem-15-3ssA3t,11.55,11.03,23.49,55.81,T4
POSTN-HsaEX6040016-rem-15-3ssC2a,8.92,8.56,14.73,32.74,T4
POSTN-HsaEX6040016-rem-15-3ssC2g,11.91,10.73,17.11,34.4,T4
POSTN-HsaEX6040016-rem-15-3ssC2t,28.87,27.66,34.02,59.63,T4
POSTN-HsaEX6040016-rem-15-3ssT-3a,5.79,6.19,9.99,22.34,T4
POSTN-HsaEX6040016-rem-15-3ssT-3c,59.03,57.93,68.41,86.58,T4
POSTN-HsaEX6040016-rem-15-3ssT-3g,1.44,0,0.81,2.08,T4
POSTN-HsaEX6040016-rem-15-5ss_C2,0,0,1.41,1.85,T4
POSTN-HsaEX6040016-rem-15-5ssA-2c,3.32,4.32,16.56,56.36,T4
POSTN-HsaEX6040016-rem-15-5ssA-2g,1.37,1.71,7.28,31.57,T4
POSTN-HsaEX6040016-rem-15-5ssA-2t,4.4,5.58,17.91,54.09,T4
POSTN-HsaEX6040016-rem-15-5ssA-3c,6.98,7.77,19.35,52.21,T4
POSTN-HsaEX6040016-rem-15-5ssA-3g,8.23,9.84,20.95,55.78,T4
POSTN-HsaEX6040016-rem-15-5ssA-3t,3.89,3.57,15.32,48.27,T4
POSTN-HsaEX6040016-rem-15-5ssA3c,0.28,0.45,1.64,7.89,T4
POSTN-HsaEX6040016-rem-15-5ssA3g,7.61,10.4,24.52,65.17,T4
POSTN-HsaEX6040016-rem-15-5ssA3t,0,0.47,1.62,8.26,T4
POSTN-HsaEX6040016-rem-15-5ssA4c,4.37,5.46,16.16,49.68,T4
POSTN-HsaEX6040016-rem-15-5ssA4g,2.1,2.64,9.43,33.1,T4
POSTN-HsaEX6040016-rem-15-5ssA4t,1.41,2.32,7.88,33.88,T4
POSTN-HsaEX6040016-rem-15-5ssG-1a,0.53,0.4,2,9.74,T4
POSTN-HsaEX6040016-rem-15-5ssG-1c,0.28,0.38,1.19,8.06,T4
POSTN-HsaEX6040016-rem-15-5ssG-1t,0.62,0.69,2.43,4.9,T4
POSTN-HsaEX6040016-rem-15-5ssG5a,0.75,0.54,2.3,7.82,T4
POSTN-HsaEX6040016-rem-15-5ssG5c,0,0.08,0.75,2.12,T4
POSTN-HsaEX6040016-rem-15-5ssG5t,0.44,0.97,1.7,10.31,T4
POSTN-HsaEX6040016-rem-15-5ssT6a,2.91,4.42,13.51,47.59,T4
POSTN-HsaEX6040016-rem-15-5ssT6c,4.11,6.61,21.06,54.89,T4
POSTN-HsaEX6040016-rem-15-5ssT6g,1.21,1.68,7.75,28.61,T4
POSTN-HsaEX6040016-rem-15-ESE2-3,13.03,14.73,27.68,56.36,T4
POSTN-HsaEX6040016-rem-15-ESE2-5,12.33,9.58,19.56,46.71,T4
POSTN-HsaEX6040016-rem-15-ESE3-3,11.32,14.67,28.06,58.5,T4
POSTN-HsaEX6040016-rem-15-ESE3-5,2.91,2.72,9.41,37.03,T4
POSTN-HsaEX6040016-rem-15-ESS2-3,2.67,1.78,6.23,23.54,T4
POSTN-HsaEX6040016-rem-15-ESS2-5,0.21,0.28,0.27,0.95,T4
POSTN-HsaEX6040016-rem-15-ESS3-3,11.97,15.24,22.85,46.99,T4
POSTN-HsaEX6040016-rem-15-ESS3-5,9.77,9.09,16.59,44.2,T4
POSTN-HsaEX6040016-rem-15-TTCTAAC_ccatgag_BP_weak3,0.75,0.78,1,4,T4
POSTN-HsaEX6040016-rem-15-TTCTAAC_ccatgag_BP_weak3_U1weak,0,0,0,0,T4
POSTN-HsaEX6040016-rem-15-TTCTAAC_gtctgac_BP_stg3,12.03,11.98,21.73,45.79,T4
POSTN-HsaEX6040016-rem-15-TTCTAAC_tactaac_BP_stg1,11.33,13.92,32.47,67.57,T4
POSTN-HsaEX6040016-rem-15-TTCTAAC_tactaac_BP_stg1_U1cons,12.62,13.61,27.26,65.61,T4
POSTN-HsaEX6040016-rem-15-TTCTAAC_tcgtcaa_BP_weak2,0,1.11,0.92,2.76,T4
POSTN-HsaEX6040016-rem-15-U1cons,6.98,7.77,19.35,52.21,T4
POSTN-HsaEX6040016-rem-15-U1weak,0,0,0,0,T4
POSTN-HsaEX6040016-rem-15-U6cons,6.86,7.51,17.28,49.04,T4
POSTN-HsaEX6040016-TTCTAAC_ccatgag_BP_weak3,0,8,12.12,26.19,T4
POSTN-HsaEX6040016-TTCTAAC_ccatgag_BP_weak3_U1weak,0,0,0,0,T4
POSTN-HsaEX6040016-TTCTAAC_gtctgac_BP_stg3,97.9,96.73,94.56,96.08,T4
POSTN-HsaEX6040016-TTCTAAC_tactaac_BP_stg1,96.95,97.31,97.58,98.16,T4
POSTN-HsaEX6040016-TTCTAAC_tactaac_BP_stg1_U1cons,97.17,96.59,97.1,97.65,T4
POSTN-HsaEX6040016-TTCTAAC_tcgtcaa_BP_weak2,0,0,0,10.42,T4
POSTN-HsaEX6040016-U1cons,95.1,94.44,95.19,96.05,T4
POSTN-HsaEX6040016-U1weak,0,0,0,0,T4
POSTN-HsaEX6040016-U6cons,94.98,94.83,95.23,96.22,T4
POSTN-HsaEX6040016-WT,96.44,96.35,95.29,97.29,T4
PPP6R3-HsaEX0049811_Py-stg1,0.56,2.64,23.57,78.05,T4
PPP6R3-HsaEX0049811_Py-stg1_TTCTGAA_tactaac_BP_stg1,11.17,25.71,59.88,95.62,T4
PPP6R3-HsaEX0049811_Py-stg1_TTCTGAA_tactaac_BP_stg1_U1cons,94.64,97.05,97.83,99.07,T4
PPP6R3-HsaEX0049811_Py-stg1_U1cons,31.37,56.23,81.22,98.14,T4
PPP6R3-HsaEX0049811_Py-stg2,1.05,0.26,6.55,39,T4
PPP6R3-HsaEX0049811_Py-stg2_TTCTGAA_tactaac_BP_stg1,0.87,2.59,33.03,88.49,T4
PPP6R3-HsaEX0049811_Py-stg2_TTCTGAA_tactaac_BP_stg1_U1cons,46.35,71.87,87.31,98.74,T4
PPP6R3-HsaEX0049811_Py-stg2_U1cons,4.97,12,51.34,93.92,T4
PPP6R3-HsaEX0049811_Py-stg3,2.2,5.65,31.46,84.62,T4
PPP6R3-HsaEX0049811_Py-stg3_TTCTGAA_tactaac_BP_stg1,22.48,45.71,74.06,96.08,T4
PPP6R3-HsaEX0049811_Py-stg3_TTCTGAA_tactaac_BP_stg1_U1cons,97.04,98.44,98.74,99.34,T4
PPP6R3-HsaEX0049811_Py-stg3_TTCTGAA_tactaac_BP_stg1_U1cons_ESE2_5,0,0,0,0,T4
PPP6R3-HsaEX0049811_Py-stg3_U1cons,46.35,69.84,86.46,98.07,T4
PPP6R3-HsaEX0049811_Py-weak1,0.92,0.7,3.61,0.11,T4
PPP6R3-HsaEX0049811_Py-weak1_TTCTGAA_ccatgag_BP_weak3,0,0,0,0,T4
PPP6R3-HsaEX0049811_Py-weak1_TTCTGAA_ccatgag_BP_weak3_U1weak,0,0,0,0,T4
PPP6R3-HsaEX0049811_Py-weak1_U1weak,0,0,0,0,T4
PPP6R3-HsaEX0049811_Py-weak2,0,0,0.5,1.08,T4
PPP6R3-HsaEX0049811_Py-weak2_TTCTGAA_ccatgag_BP_weak3,0,0,0,0,T4
PPP6R3-HsaEX0049811_Py-weak2_TTCTGAA_ccatgag_BP_weak3_U1weak,0,0,0,0,T4
PPP6R3-HsaEX0049811_Py-weak2_U1weak,0,0,0,0,T4
PPP6R3-HsaEX0049811_Py-weak3,0,0,0,0,T4
PPP6R3-HsaEX0049811_Py-weak3_TTCTGAA_ccatgag_BP_weak3,0,0,0,0.21,T4
PPP6R3-HsaEX0049811_Py-weak3_TTCTGAA_ccatgag_BP_weak3_U1weak,0,0,0,0,T4
PPP6R3-HsaEX0049811_Py-weak3_TTCTGAA_ccatgag_BP_weak3_U1weak_ESS3_5,0,0,0,0,T4
PPP6R3-HsaEX0049811_Py-weak3_U1weak,0,0,0,0,T4
PPP6R3-HsaEX0049811-3ssA1c,0,0.37,8.2,44.72,T4
PPP6R3-HsaEX0049811-3ssA1g,0,0,1.75,3.93,T4
PPP6R3-HsaEX0049811-3ssA1t,0,0,0,0,T4
PPP6R3-HsaEX0049811-3ssC-3a,0,0,0.3,3.41,T4
PPP6R3-HsaEX0049811-3ssC-3g,0,0,0,1.21,T4
PPP6R3-HsaEX0049811-3ssC-3t,0,0,0.16,1.21,T4
PPP6R3-HsaEX0049811-3ssG2a,0,0.24,2.03,21.04,T4
PPP6R3-HsaEX0049811-3ssG2c,0,0.2,4.8,37.49,T4
PPP6R3-HsaEX0049811-3ssG2t,0.34,0,2.46,17.47,T4
PPP6R3-HsaEX0049811-3ssT3a,0.17,0.42,5.44,32.21,T4
PPP6R3-HsaEX0049811-3ssT3c,0,0.53,7.06,45.08,T4
PPP6R3-HsaEX0049811-3ssT3g,0,0,0.79,5.44,T4
PPP6R3-HsaEX0049811-5ss_C2,0,0,0,0,T4
PPP6R3-HsaEX0049811-5ssA3c,0,0,0,0,T4
PPP6R3-HsaEX0049811-5ssA3g,0,0,0,0,T4
PPP6R3-HsaEX0049811-5ssA3t,0,0,0,0,T4
PPP6R3-HsaEX0049811-5ssC-2a,0.05,0.41,6.7,35.35,T4
PPP6R3-HsaEX0049811-5ssC-2g,0,0.16,1.73,13.99,T4
PPP6R3-HsaEX0049811-5ssC-2t,0,0.09,1.4,8.44,T4
PPP6R3-HsaEX0049811-5ssG-1a,0,0,0,0,T4
PPP6R3-HsaEX0049811-5ssG-1c,0,0,0,0.15,T4
PPP6R3-HsaEX0049811-5ssG-1t,0,0,0,0,T4
PPP6R3-HsaEX0049811-5ssG5a,0,0,0,0.17,T4
PPP6R3-HsaEX0049811-5ssG5c,0,0,0,0,T4
PPP6R3-HsaEX0049811-5ssG5t,0,0,0,0.24,T4
PPP6R3-HsaEX0049811-5ssT-3a,0,0.27,6.63,43.28,T4
PPP6R3-HsaEX0049811-5ssT-3c,0.05,0.34,5.54,33.95,T4
PPP6R3-HsaEX0049811-5ssT-3g,0,0,0.73,5.03,T4
PPP6R3-HsaEX0049811-5ssT4a,1.36,5.02,42.94,90.96,T4
PPP6R3-HsaEX0049811-5ssT4c,0.05,0.59,11.38,54.44,T4
PPP6R3-HsaEX0049811-5ssT4g,0,0.48,3.26,23.7,T4
PPP6R3-HsaEX0049811-5ssT6a,0,0,0,0.35,T4
PPP6R3-HsaEX0049811-5ssT6c,0,0,0.15,1.17,T4
PPP6R3-HsaEX0049811-5ssT6g,0,0.08,0,0.17,T4
PPP6R3-HsaEX0049811-allMis1,0,0.04,2.58,15.08,T4
PPP6R3-HsaEX0049811-aptMan1,0,0.09,1.57,13.47,T4
PPP6R3-HsaEX0049811-aquChr2,0.67,0.32,2.79,20.09,T4
PPP6R3-HsaEX0049811-Cmi,0,0,0.85,5.5,T4
PPP6R3-HsaEX0049811-Dre,0.76,0.59,1.51,16.4,T4
PPP6R3-HsaEX0049811-ESE2-3,1.73,5.48,35.31,89.26,T4
PPP6R3-HsaEX0049811-ESE2-5,0.84,3.56,30.52,84,T4
PPP6R3-HsaEX0049811-ESE3-3,0,0.2,3.06,25.88,T4
PPP6R3-HsaEX0049811-ESE3-5,0,0,3.36,14.42,T4
PPP6R3-HsaEX0049811-ESS2-3,0,0,0,0,T4
PPP6R3-HsaEX0049811-ESS2-5,0,0,0.13,2.54,T4
PPP6R3-HsaEX0049811-ESS3-3,0.29,0.9,9.8,59.9,T4
PPP6R3-HsaEX0049811-ESS3-5,0.21,0,0.09,0.46,T4
PPP6R3-HsaEX0049811-gadMor1,0,0,0,0,T4
PPP6R3-HsaEX0049811-gasAcu1,0,0,0.29,2.13,T4
PPP6R3-HsaEX0049811-geoFor1,0.07,0,0.73,5.6,T4
PPP6R3-HsaEX0049811-latCha1,0,0.05,2.47,16.46,T4
PPP6R3-HsaEX0049811-Loc,0,0.51,1.06,6.69,T4
PPP6R3-HsaEX0049811-macEug2,0,0.58,3.68,26.59,T4
PPP6R3-HsaEX0049811-manPen1,0.57,0.56,9.78,55.91,T4
PPP6R3-HsaEX0049811-Mdo,0,0.29,6.46,38.68,T4
PPP6R3-HsaEX0049811-melGal5,0,0,0.97,7.62,T4
PPP6R3-HsaEX0049811-oreNil2,0,0.13,0.1,2.98,T4
PPP6R3-HsaEX0049811-Psi,0,0,1.25,12.9,T4
PPP6R3-HsaEX0049811-remTGC,0.15,0,0.13,1.23,T4
PPP6R3-HsaEX0049811-sarHar1,0.72,1.73,10.51,48.11,T4
PPP6R3-HsaEX0049811-TGC1,0,0.17,0.32,4.39,T4
PPP6R3-HsaEX0049811-TGC10,0,0,0,0.18,T4
PPP6R3-HsaEX0049811-TGC11,0,0.06,0,0.61,T4
PPP6R3-HsaEX0049811-TGC12,0.04,0,1.37,14.39,T4
PPP6R3-HsaEX0049811-TGC2,0,0,0.68,3.35,T4
PPP6R3-HsaEX0049811-TGC3,0,0.05,0.83,3.99,T4
PPP6R3-HsaEX0049811-TGC4,0.32,0.49,7.7,48.53,T4
PPP6R3-HsaEX0049811-TGC5,0,0,1.24,9.01,T4
PPP6R3-HsaEX0049811-TGC6,0.39,0.32,11.77,67.86,T4
PPP6R3-HsaEX0049811-TGC7,0,0.07,1.68,7.06,T4
PPP6R3-HsaEX0049811-TGC8,0,0,1.66,13.72,T4
PPP6R3-HsaEX0049811-TGC9,0,0.12,0.17,2.7,T4
PPP6R3-HsaEX0049811-thaSir1,0,0.13,2,17.44,T4
PPP6R3-HsaEX0049811-triMan1,0.1,0,0.21,2.21,T4
PPP6R3-HsaEX0049811-TTCTGAA_ccatgag_BP_weak3,0,0,0,0.75,T4
PPP6R3-HsaEX0049811-TTCTGAA_ccatgag_BP_weak3_U1weak,0,0,0,0,T4
PPP6R3-HsaEX0049811-TTCTGAA_gtctgac_BP_stg3,0,0.14,3.46,23.37,T4
PPP6R3-HsaEX0049811-TTCTGAA_tactaac_BP_stg1,0.52,1.46,23.41,80.58,T4
PPP6R3-HsaEX0049811-TTCTGAA_tactaac_BP_stg1_U1cons,21.46,41.4,74.82,97.44,T4
PPP6R3-HsaEX0049811-TTCTGAA_tcgtcaa_BP_weak2,0,0.18,1.01,7.77,T4
PPP6R3-HsaEX0049811-turTru2,0.39,1.13,16.59,71.39,T4
PPP6R3-HsaEX0049811-U1cons,0.37,4.39,40.46,89.69,T4
PPP6R3-HsaEX0049811-U1weak,0,0,0,0,T4
PPP6R3-HsaEX0049811-U6cons,0,0.29,6.49,42.18,T4
PPP6R3-HsaEX0049811-vicPac2,0.67,0.49,5.01,38.2,T4
PPP6R3-HsaEX0049811-WT,0.14,0.22,2.73,22.41,T4
PPP6R3-HsaEX0049811-WT_ABI1-HsaEX0000641-WT-5ss_shuffling,1.14,1.98,22.02,73.36,T4
PPP6R3-HsaEX0049811-WT_ACVR2A-HsaEX0002213-WT-5ss_shuffling,1.06,2.67,22.43,73.92,T4
PPP6R3-HsaEX0049811-WT_ANTXR1-HsaEX7001225-WT-5ss_shuffling,1.4,2.25,31.2,86.06,T4
PPP6R3-HsaEX0049811-WT_ARHGAP23-HsaEX7108093-rem-15-5ss_shuffling,1.02,6.87,47.09,92.98,T4
PPP6R3-HsaEX0049811-WT_CARD9-HsaEX6063998-WT-5ss_shuffling,0.78,1.08,10.82,52.93,T4
PPP6R3-HsaEX0049811-WT_CASK-HsaEX0012545-WT-5ss_shuffling,1.37,3.28,32.04,84.16,T4
PPP6R3-HsaEX0049811-WT_CERS6-HsaEX0035450-WT-5ss_shuffling,2.58,7.61,45.54,93.36,T4
PPP6R3-HsaEX0049811-WT_CHPT1-HsaEX0015276-WT-5ss_shuffling,0,0,0.8,4.34,T4
PPP6R3-HsaEX0049811-WT_CLASP1-HsaEX0015478-WT-5ss_shuffling,0.19,1.04,14.48,67.17,T4
PPP6R3-HsaEX0049811-WT_COL4A2-HsaEX6041122-WT-5ss_shuffling,0,0,0,0,T4
PPP6R3-HsaEX0049811-WT_CPEB4-HsaEX0016976-WT-5ss_shuffling,0,0,0,0.55,T4
PPP6R3-HsaEX0049811-WT_DCTN4-HsaEX0018777-WT-5ss_shuffling,3.29,13.34,54.35,95.12,T4
PPP6R3-HsaEX0049811-WT_EPS15L1-HsaEX6093676-rem-27-5ss_shuffling,0.37,2.04,21.96,75.96,T4
PPP6R3-HsaEX0049811-WT_EXOC7-HsaEX6024969-rem-15-5ss_shuffling,0.6,1.16,19.19,65.57,T4
PPP6R3-HsaEX0049811-WT_FRYL-HsaEX0026467-WT-5ss_shuffling,0.56,1.51,22.79,79.52,T4
PPP6R3-HsaEX0049811-WT_GLRB-HsaEX0027672-WT-5ss_shuffling,13.26,34.7,74.21,97.78,T4
PPP6R3-HsaEX0049811-WT_ITSN1-HsaEX0032608-WT-5ss_shuffling,0.82,2.95,35.63,87.78,T4
PPP6R3-HsaEX0049811-WT_KIF1C-HsaEX0034483-WT-5ss_shuffling,0,0,0,0,T4
PPP6R3-HsaEX0049811-WT_KMT2C-HsaEX1019114-WT-5ss_shuffling,0,0,0.59,2.95,T4
PPP6R3-HsaEX0049811-WT_MADD-HsaEX0037213-WT-5ss_shuffling,0,0,0,0.21,T4
PPP6R3-HsaEX0049811-WT_MEF2A-HsaEX0038690-WT-5ss_shuffling,0.1,1.32,16.52,65.23,T4
