"comparison","GeneID","geneSymbol","chr","exonStart_0base","exonEnd","exon_length","size_category","genomic_position","gene_biotype_simple","IncLevelDifference","FDR"
"Pos_vs_Parental","ENSMUSG00000097451","Rian","chr12",109583607,109583783,176,"Regular (>50bp)","Unknown","lncRNA",0.344,0.0108037624816995
"Pos_vs_Parental","ENSMUSG00000004789","Dlst","chr12",85158271,85158305,34,"Small (30-50bp)","CDS","protein_coding",-0.397,0.0108088538383115
"Pos_vs_Parental","ENSMUSG00000018501","Ncor1","chr11",62240220,62240319,99,"Regular (>50bp)","CDS","protein_coding",-0.106,0.0108088538383115
"Pos_vs_Parental","ENSMUSG00000044433","Camsap3","chr8",3650357,3650405,48,"Small (30-50bp)","CDS","protein_coding",-0.155,0.0108797651684664
"Pos_vs_Parental","ENSMUSG00000058498","Rnf207","chr4",152398335,152398372,37,"Small (30-50bp)","CDS","protein_coding",-0.148,0.0111285642412321
"Pos_vs_Parental","ENSMUSG00000044937","Ttc41","chr10",86560061,86560276,215,"Regular (>50bp)","CDS","protein_coding",0.198,0.0111428978615912
"Pos_vs_Parental","ENSMUSG00000024743","Syt7","chr19",10407701,10407824,123,"Regular (>50bp)","CDS","protein_coding",0.13,0.0111636550323676
"Pos_vs_Parental","ENSMUSG00000091474","2610021A01Rik","chr7",41252301,41252421,120,"Regular (>50bp)","Unknown","protein_coding",-0.24,0.0112029065821442
"Pos_vs_Parental","ENSMUSG00000027673","Ndufb5","chr3",32801876,32801938,62,"Regular (>50bp)","CDS","protein_coding",0.425,0.0112496448164851
"Pos_vs_Parental","ENSMUSG00000038506","Dcun1d2","chr8",13308946,13309043,97,"Regular (>50bp)","CDS","protein_coding",0.146,0.0112906191237681
"Pos_vs_Parental","ENSMUSG00000029716","Tfr2","chr5",137577140,137577304,164,"Regular (>50bp)","CDS","protein_coding",0.13,0.0114021217252649
"Pos_vs_Parental","ENSMUSG00000045411","2410002F23Rik","chr7",43896674,43896840,166,"Regular (>50bp)","UTR","protein_coding",0.113,0.011409755523399
"Pos_vs_Parental","ENSMUSG00000000889","Dbh","chr2",27060323,27060581,258,"Regular (>50bp)","CDS","protein_coding",-0.146,0.0114783170626558
"Pos_vs_Parental","ENSMUSG00000049676","Catsperg1","chr7",28889637,28889756,119,"Regular (>50bp)","CDS","protein_coding",-0.391,0.0115057864267803
"Pos_vs_Parental","ENSMUSG00000028329","Xpa","chr4",46180206,46180398,192,"Regular (>50bp)","CDS","protein_coding",-0.198,0.0115637873941375
"Pos_vs_Parental","ENSMUSG00000038766","Gabpb2","chr3",95123524,95123579,55,"Regular (>50bp)","UTR","protein_coding",0.129,0.0117785063594049
"Pos_vs_Parental","ENSMUSG00000043987","Cep164","chr9",45696180,45696327,147,"Regular (>50bp)","CDS","protein_coding",-0.117,0.011806652062461
"Pos_vs_Parental","ENSMUSG00000029673","Auts2","chr5",131494869,131494965,96,"Regular (>50bp)","CDS","protein_coding",-0.218,0.011806652062461
"Pos_vs_Parental","ENSMUSG00000021071","Trim9","chr12",70314007,70314040,33,"Small (30-50bp)","CDS","protein_coding",0.281,0.011806652062461
"Pos_vs_Parental","ENSMUSG00000051149","Adnp","chr2",168046519,168046694,175,"Regular (>50bp)","UTR","protein_coding",0.289,0.0118336456040224
"Pos_vs_Parental","ENSMUSG00000021140","Pcnx","chr12",81975018,81975148,130,"Regular (>50bp)","CDS","protein_coding",0.219,0.0120602963590191
"Pos_vs_Parental","ENSMUSG00000024219","Anks1","chr17",28277721,28277820,99,"Regular (>50bp)","CDS","protein_coding",-0.128,0.0120767734420921
"Pos_vs_Parental","ENSMUSG00000092335","Zfp977","chr7",42232329,42232456,127,"Regular (>50bp)","CDS","protein_coding",0.142,0.0121252262093826
"Pos_vs_Parental","ENSMUSG00000106918","Mrpl33","chr5",31786959,31787064,105,"Regular (>50bp)","Unknown","protein_coding",0.293,0.0122014096782684
"Pos_vs_Parental","ENSMUSG00000087380","2210408F21Rik","chr6",31305225,31305295,70,"Regular (>50bp)","Unknown","lncRNA",-0.216,0.0122018076272996
"Pos_vs_Parental","ENSMUSG00000029406","Pitpnm2","chr5",124264417,124264567,150,"Regular (>50bp)","CDS","protein_coding",-0.215,0.0122359463420057
"Pos_vs_Parental","ENSMUSG00000041757","Plekha6","chr1",133203549,133203603,54,"Regular (>50bp)","CDS","protein_coding",0.172,0.0122934561721616
"Pos_vs_Parental","ENSMUSG00000026276","Septin2","chr1",93407185,93407321,136,"Regular (>50bp)","UTR","protein_coding",-0.103,0.0124404949029807
"Pos_vs_Parental","ENSMUSG00000028631","Kcnq4","chr4",120568419,120568581,162,"Regular (>50bp)","CDS","protein_coding",0.273,0.01250674020209
"Pos_vs_Parental","ENSMUSG00000033987","Dnah17","chr11",118016102,118016228,126,"Regular (>50bp)","CDS","protein_coding",-0.335,0.0125229623226886
"Pos_vs_Parental","ENSMUSG00000021071","Trim9","chr12",70298793,70298817,24,"Microexon (0-30bp)","CDS","protein_coding",0.3,0.0126767727515466
"Pos_vs_Parental","ENSMUSG00000069727","Zfp975","chr7",42314441,42314568,127,"Regular (>50bp)","CDS","protein_coding",0.221,0.0127552405054185
"Pos_vs_Parental","ENSMUSG00000024027","Glp1r","chr17",31144491,31144651,160,"Regular (>50bp)","CDS","protein_coding",-0.102,0.0127620577758632
"Pos_vs_Parental","ENSMUSG00000029104","Htt","chr5",34965212,34965260,48,"Small (30-50bp)","CDS","protein_coding",-0.15,0.0128674069013222
"Pos_vs_Parental","ENSMUSG00000028545","Bend5","chr4",111311281,111311495,214,"Regular (>50bp)","CDS","protein_coding",0.159,0.0128674069013222
"Pos_vs_Parental","ENSMUSG00000044712","Slc38a6","chr12",73390442,73390522,80,"Regular (>50bp)","CDS","protein_coding",0.309,0.0128915895662323
"Pos_vs_Parental","ENSMUSG00000086035","Gm12610","chr4",89340867,89340979,112,"Regular (>50bp)","Unknown","lncRNA",-0.176,0.0129005630599967
"Pos_vs_Parental","ENSMUSG00000041757","Plekha6","chr1",133207110,133207191,81,"Regular (>50bp)","CDS","protein_coding",0.201,0.0129777797004093
"Pos_vs_Parental","ENSMUSG00000070883","Ccdc173","chr2",69606473,69606613,140,"Regular (>50bp)","CDS","protein_coding",-0.137,0.0130658741814207
"Pos_vs_Parental","ENSMUSG00000019732","Calr3","chr8",73181005,73181137,132,"Regular (>50bp)","CDS","protein_coding",0.128,0.0132669400996928
"Pos_vs_Parental","ENSMUSG00000027593","Raly","chr2",154636318,154636387,69,"Regular (>50bp)","Unknown","protein_coding",0.118,0.0132819014482812
"Pos_vs_Parental","ENSMUSG00000021033","Gstz1","chr12",87202246,87202343,97,"Regular (>50bp)","UTR","protein_coding",0.108,0.0133010555962245
"Pos_vs_Parental","ENSMUSG00000009894","Snap47","chr11",59319166,59319639,473,"Regular (>50bp)","CDS","protein_coding",-0.147,0.0133504884259183
"Pos_vs_Parental","ENSMUSG00000026672","Optn","chr2",5067669,5067798,129,"Regular (>50bp)","Unknown","protein_coding",-0.104,0.0134055487389472
"Pos_vs_Parental","ENSMUSG00000032294","Pkm","chr9",59570322,59570439,117,"Regular (>50bp)","UTR","protein_coding",0.108,0.0134202785194223
"Pos_vs_Parental","ENSMUSG00000039585","Myo9a","chr9",59697318,59697375,57,"Regular (>50bp)","CDS","protein_coding",-0.153,0.0134667389688252
"Pos_vs_Parental","ENSMUSG00000035112","Wnk4","chr11",101153548,101153671,123,"Regular (>50bp)","CDS","protein_coding",-0.159,0.0135126988879572
"Pos_vs_Parental","ENSMUSG00000030166","Rad52","chr6",119888008,119888102,94,"Regular (>50bp)","CDS","protein_coding",0.134,0.0136147538803283
"Pos_vs_Parental","ENSMUSG00000020451","Limk2","chr11",3311020,3311108,88,"Regular (>50bp)","Unknown","protein_coding",-0.166,0.0136183589898682
"Pos_vs_Parental","ENSMUSG00000047747","Rnf150","chr8",83716975,83717226,251,"Regular (>50bp)","CDS","protein_coding",-0.101,0.0136454000238892
"Pos_vs_Parental","ENSMUSG00000053460","Ggcx","chr6",72404880,72405032,152,"Regular (>50bp)","CDS","protein_coding",0.17,0.0137970121377719
"Pos_vs_Parental","ENSMUSG00000057551","Zfp317","chr9",19536795,19536933,138,"Regular (>50bp)","UTR","protein_coding",-0.155,0.0139756038199253
"Pos_vs_Parental","ENSMUSG00000031813","Mvb12a","chr8",71996600,71996767,167,"Regular (>50bp)","CDS","protein_coding",-0.172,0.0140563152521324
"Pos_vs_Parental","ENSMUSG00000013033","Adgrl1","chr8",84652890,84652905,15,"Microexon (0-30bp)","CDS","protein_coding",-0.126,0.0141959276367446
"Pos_vs_Parental","ENSMUSG00000034602","Mon2","chr10",122858990,122858993,3,"Microexon (0-30bp)","CDS","protein_coding",-0.106,0.0142090723300144
"Pos_vs_Parental","ENSMUSG00000030089","Slc41a3","chr6",90610592,90610737,145,"Regular (>50bp)","CDS","protein_coding",0.139,0.0142256543717096
"Pos_vs_Parental","ENSMUSG00000037058","Paip2","chr18",35742645,35742726,81,"Regular (>50bp)","UTR","protein_coding",-0.154,0.0143406848407775
"Pos_vs_Parental","ENSMUSG00000032246","Calml4","chr9",62775958,62776099,141,"Regular (>50bp)","CDS","protein_coding",-0.137,0.0144190637326132
"Pos_vs_Parental","ENSMUSG00000121496","Ube2d-ps","chr11",5732184,5732357,173,"Regular (>50bp)","Unknown","lncRNA",0.293,0.0146510307918418
"Pos_vs_Parental","ENSMUSG00000018387","Shroom1","chr11",53355946,53356135,189,"Regular (>50bp)","CDS","protein_coding",-0.15,0.0149995931049894
"Pos_vs_Parental","ENSMUSG00000087380","2210408F21Rik","chr6",31305223,31305324,101,"Regular (>50bp)","Unknown","lncRNA",-0.105,0.0150515520339571
"Pos_vs_Parental","ENSMUSG00000052712","BC004004","chr17",29501033,29501241,208,"Regular (>50bp)","CDS","protein_coding",-0.139,0.0153553164495228
"Pos_vs_Parental","ENSMUSG00000051510","Mafg","chr11",120520811,120520842,31,"Small (30-50bp)","UTR","protein_coding",0.103,0.0154402121604477
"Pos_vs_Parental","ENSMUSG00000057335","Cep170","chr1",176596798,176597092,294,"Regular (>50bp)","CDS","protein_coding",-0.116,0.0154584306814241
"Pos_vs_Parental","ENSMUSG00000110605","Gm32856","chr8",129993965,129994180,215,"Regular (>50bp)","Unknown","lncRNA",0.256,0.0157578072445002
"Pos_vs_Parental","ENSMUSG00000003033","Ap1m1","chr8",72995567,72995782,215,"Regular (>50bp)","UTR","protein_coding",-0.28,0.0157787671167549
"Pos_vs_Parental","ENSMUSG00000058318","Phf21a","chr2",92016895,92016954,59,"Regular (>50bp)","UTR","protein_coding",-0.234,0.0157787671167549
"Pos_vs_Parental","ENSMUSG00000052446","Zfp961","chr8",72719637,72719760,123,"Regular (>50bp)","CDS","protein_coding",0.118,0.0157816441947231
"Pos_vs_Parental","ENSMUSG00000086035","Gm12610","chr4",89343084,89343626,542,"Regular (>50bp)","Unknown","lncRNA",-0.165,0.0158418989840933
"Pos_vs_Parental","ENSMUSG00000000631","Myo18a","chr11",77702834,77703545,711,"Regular (>50bp)","CDS","protein_coding",-0.444,0.0158665579843822
"Pos_vs_Parental","ENSMUSG00000087380","2210408F21Rik","chr6",31305266,31305324,58,"Regular (>50bp)","Unknown","lncRNA",0.255,0.0159034753880853
"Pos_vs_Parental","ENSMUSG00000064179","Tnnt1","chr7",4511472,4511582,110,"Regular (>50bp)","CDS","protein_coding",-0.101,0.0159130478191829
"Pos_vs_Parental","ENSMUSG00000066235","Pomgnt2","chr9",121824132,121824179,47,"Small (30-50bp)","UTR","protein_coding",0.313,0.0164503412197845
"Pos_vs_Parental","ENSMUSG00000031736","Crnde","chr8",93071480,93071648,168,"Regular (>50bp)","Unknown","lncRNA",-0.12,0.0164901693959238
"Pos_vs_Parental","ENSMUSG00000042439","Zfp532","chr18",65715797,65715880,83,"Regular (>50bp)","UTR","protein_coding",-0.24,0.016510069572183
"Pos_vs_Parental","ENSMUSG00000036737","Oxsr1","chr9",119119802,119119931,129,"Regular (>50bp)","CDS","protein_coding",0.16,0.0165189082127152
"Pos_vs_Parental","ENSMUSG00000041769","Ppp2r2d","chr7",138472118,138472231,113,"Regular (>50bp)","CDS","protein_coding",-0.343,0.016709613525551
"Pos_vs_Parental","ENSMUSG00000026743","Mllt10","chr2",18128529,18128623,94,"Regular (>50bp)","CDS","protein_coding",0.111,0.0167699810442412
"Pos_vs_Parental","ENSMUSG00000027457","Snph","chr2",151442176,151442284,108,"Regular (>50bp)","CDS","protein_coding",-0.181,0.0168566062221692
"Pos_vs_Parental","ENSMUSG00000025464","Paox","chr7",139707420,139707620,200,"Regular (>50bp)","CDS","protein_coding",-0.166,0.0169637381994167
"Pos_vs_Parental","ENSMUSG00000032641","Gpr19","chr6",134854179,134854297,118,"Regular (>50bp)","CDS","protein_coding",-0.148,0.0170348785446787
"Pos_vs_Parental","ENSMUSG00000023467","Tulp2","chr7",45164841,45164980,139,"Regular (>50bp)","CDS","protein_coding",-0.172,0.0170533348024479
"Pos_vs_Parental","ENSMUSG00000015452","Ager","chr17",34819324,34819351,27,"Microexon (0-30bp)","CDS","protein_coding",-0.122,0.0171914712868452
"Pos_vs_Parental","ENSMUSG00000010554","Mettl16","chr11",74686577,74686643,66,"Regular (>50bp)","CDS","protein_coding",-0.121,0.0172411813590435
"Pos_vs_Parental","ENSMUSG00000050908","Tvp23a","chr16",10245921,10245975,54,"Regular (>50bp)","Unknown","protein_coding",0.105,0.0172732859767411
"Pos_vs_Parental","ENSMUSG00000070337","Gpr179","chr11",97234922,97235032,110,"Regular (>50bp)","CDS","protein_coding",-0.228,0.0174821164961806
"Pos_vs_Parental","ENSMUSG00000020166","Cnot2","chr10",116363731,116363854,123,"Regular (>50bp)","CDS","protein_coding",-0.144,0.0174925678192676
"Pos_vs_Parental","ENSMUSG00000035781","R3hdm4","chr10",79749390,79749515,125,"Regular (>50bp)","CDS","protein_coding",0.116,0.0175118452693092
"Pos_vs_Parental","ENSMUSG00000028487","Bnc2","chr4",84209496,84209562,66,"Regular (>50bp)","CDS","protein_coding",0.13,0.0175222757678554
"Pos_vs_Parental","ENSMUSG00000021198","Unc79","chr12",103016153,103016182,29,"Microexon (0-30bp)","CDS","protein_coding",0.211,0.0177010912773212
"Pos_vs_Parental","ENSMUSG00000051984","Sec31b","chr19",44514654,44514754,100,"Regular (>50bp)","CDS","protein_coding",-0.138,0.0177730572840249
"Pos_vs_Parental","ENSMUSG00000026276","Septin2","chr1",93407185,93407321,136,"Regular (>50bp)","UTR","protein_coding",-0.173,0.0178554023221596
"Pos_vs_Parental","ENSMUSG00000084885","3010001F23Rik","chrX",151168640,151168748,108,"Regular (>50bp)","Unknown","lncRNA",-0.21,0.0178605944352032
"Pos_vs_Parental","ENSMUSG00000020716","Nf1","chr11",79354058,79354121,63,"Regular (>50bp)","CDS","protein_coding",-0.123,0.0178796765217739
"Pos_vs_Parental","ENSMUSG00000040621","Gemin8","chrX",164961529,164961638,109,"Regular (>50bp)","UTR","protein_coding",0.158,0.0180314590837754
"Pos_vs_Parental","ENSMUSG00000025261","Huwe1","chrX",150587441,150587536,95,"Regular (>50bp)","UTR","protein_coding",-0.111,0.0180475924478087
"Pos_vs_Parental","ENSMUSG00000057265","Bbof1","chr12",84471909,84472054,145,"Regular (>50bp)","CDS","protein_coding",-0.297,0.0180909523628455
"Pos_vs_Parental","ENSMUSG00000097589","Dleu2","chr14",61861881,61861931,50,"Small (30-50bp)","Unknown","lncRNA",-0.206,0.0181912535502611
"Pos_vs_Parental","ENSMUSG00000022771","Ppil2","chr16",16923856,16923919,63,"Regular (>50bp)","CDS","protein_coding",0.255,0.0183886369276843
"Pos_vs_Parental","ENSMUSG00000023050","Map3k12","chr15",102418353,102418440,87,"Regular (>50bp)","UTR","protein_coding",0.171,0.0185884838429135
"Pos_vs_Parental","ENSMUSG00000026767","Mindy3","chr2",12386913,12386994,81,"Regular (>50bp)","CDS","protein_coding",0.101,0.0189424314770008
"Pos_vs_Parental","ENSMUSG00000025766","D3Ertd751e","chr3",41708158,41708358,200,"Regular (>50bp)","CDS","protein_coding",-0.116,0.0189424314770008
"Pos_vs_Parental","ENSMUSG00000004562","Arhgef40","chr14",52242335,52242356,21,"Microexon (0-30bp)","CDS","protein_coding",-0.167,0.0190484496052214
"Pos_vs_Parental","ENSMUSG00000020020","Usp44","chr10",93688571,93688680,109,"Regular (>50bp)","CDS","protein_coding",-0.247,0.0190862308571342
"Pos_vs_Parental","ENSMUSG00000005501","Usp40","chr1",87896117,87896171,54,"Regular (>50bp)","CDS","protein_coding",0.224,0.0191079803946637
"Pos_vs_Parental","ENSMUSG00000040374","Pex2","chr3",5630192,5630258,66,"Regular (>50bp)","UTR","protein_coding",0.184,0.0191621827079919
"Pos_vs_Parental","ENSMUSG00000018362","Kpna2","chr11",106882238,106882333,95,"Regular (>50bp)","CDS","protein_coding",-0.216,0.0192661084076258
"Pos_vs_Parental","ENSMUSG00000051827","Rhox2a","chrX",36511141,36511190,49,"Small (30-50bp)","CDS","protein_coding",-0.265,0.0194447861296908
"Pos_vs_Parental","ENSMUSG00000021268","Meg3","chr12",109515725,109515806,81,"Regular (>50bp)","Unknown","lncRNA",-0.331,0.0195073445336856
"Pos_vs_Parental","ENSMUSG00000045102","Poln","chr5",34325738,34325787,49,"Small (30-50bp)","UTR","protein_coding",0.242,0.0197616170964018
"Pos_vs_Parental","ENSMUSG00000064302","Clasp1","chr1",118463864,118463927,63,"Regular (>50bp)","CDS","protein_coding",0.148,0.0197789675417942
"Pos_vs_Parental","ENSMUSG00000030924","Rexo5","chr7",119400452,119400579,127,"Regular (>50bp)","CDS","protein_coding",-0.22,0.0199633111899773
"Pos_vs_Parental","ENSMUSG00000004677","Myo9b","chr8",71791550,71791664,114,"Regular (>50bp)","CDS","protein_coding",0.168,0.0199690370826566
"Pos_vs_Parental","ENSMUSG00000098912","1500004A13Rik","chr3",88732438,88732721,283,"Regular (>50bp)","Unknown","lncRNA",0.212,0.0200045834921645
"Pos_vs_Parental","ENSMUSG00000031835","Mbtps1","chr8",120276296,120276445,149,"Regular (>50bp)","UTR","protein_coding",0.103,0.0200107973236349
"Pos_vs_Parental","ENSMUSG00000044037","Als2cl","chr9",110709409,110709525,116,"Regular (>50bp)","UTR","protein_coding",-0.146,0.0200160179673266
"Pos_vs_Parental","ENSMUSG00000007837","Prrg2","chr7",44709628,44709783,155,"Regular (>50bp)","CDS","protein_coding",-0.126,0.020111244438949
"Pos_vs_Parental","ENSMUSG00000052446","Zfp961","chr8",72719637,72719834,197,"Regular (>50bp)","CDS","protein_coding",0.124,0.0201175988162697
"Pos_vs_Parental","ENSMUSG00000025728","Pigq","chr17",26153067,26153247,180,"Regular (>50bp)","CDS","protein_coding",-0.276,0.0202178170726361
"Pos_vs_Parental","ENSMUSG00000033768","Nrxn2","chr19",6498284,6498314,30,"Microexon (0-30bp)","CDS","protein_coding",-0.159,0.0202547735468706
"Pos_vs_Parental","ENSMUSG00000033486","Catsper2","chr2",121236809,121236934,125,"Regular (>50bp)","CDS","protein_coding",-0.245,0.0202832513463988
"Pos_vs_Parental","ENSMUSG00000003575","Crtc1","chr8",70855080,70855175,95,"Regular (>50bp)","CDS","protein_coding",0.191,0.0206965126416938
"Pos_vs_Parental","ENSMUSG00000028550","Atg4c","chr4",99123303,99123423,120,"Regular (>50bp)","CDS","protein_coding",0.132,0.0209533691185055
"Pos_vs_Parental","ENSMUSG00000004285","Atp6v1f","chr6",29468965,29469225,260,"Regular (>50bp)","CDS","protein_coding",0.2,0.0210499940822603
"Pos_vs_Parental","ENSMUSG00000045349","Sh2d5","chr4",137982862,137983009,147,"Regular (>50bp)","CDS","protein_coding",-0.347,0.021151223667208
"Pos_vs_Parental","ENSMUSG00000024985","Tcf7l2","chr19",55914408,55914481,73,"Regular (>50bp)","CDS","protein_coding",0.168,0.02138329801425
"Pos_vs_Parental","ENSMUSG00000055296","Tmem245","chr4",56922386,56922410,24,"Microexon (0-30bp)","CDS","protein_coding",-0.112,0.0214078981053374
"Pos_vs_Parental","ENSMUSG00000025006","Sorbs1","chr19",40365088,40365460,372,"Regular (>50bp)","CDS","protein_coding",-0.134,0.0214939684031398
"Pos_vs_Parental","ENSMUSG00000023050","Map3k12","chr15",102417724,102417813,89,"Regular (>50bp)","UTR","protein_coding",0.115,0.0216014315515601
"Pos_vs_Parental","ENSMUSG00000023044","Csad","chr15",102097321,102097397,76,"Regular (>50bp)","UTR","protein_coding",0.135,0.0216734952991413
"Pos_vs_Parental","ENSMUSG00000118314","1700001K23Rik","chr19",53240355,53240583,228,"Regular (>50bp)","Unknown","lncRNA",0.28,0.0217212939789493
"Pos_vs_Parental","ENSMUSG00000028175","Depdc1a","chr3",159228162,159228993,831,"Regular (>50bp)","CDS","protein_coding",-0.128,0.0218245182551564
"Pos_vs_Parental","ENSMUSG00000037818","Abhd18","chr3",40860601,40860653,52,"Regular (>50bp)","CDS","protein_coding",-0.278,0.0220842201347268
"Pos_vs_Parental","ENSMUSG00000022788","Fgd4","chr16",16308286,16308470,184,"Regular (>50bp)","CDS","protein_coding",0.128,0.0225210687912237
"Pos_vs_Parental","ENSMUSG00000002885","Adgre5","chr8",84456739,84456886,147,"Regular (>50bp)","CDS","protein_coding",0.214,0.0228343239875342
"Pos_vs_Parental","ENSMUSG00000036168","Ccdc38","chr10",93399066,93399147,81,"Regular (>50bp)","CDS","protein_coding",-0.175,0.0230912600130668
"Pos_vs_Parental","ENSMUSG00000026017","Carf","chr1",60141785,60141943,158,"Regular (>50bp)","UTR","protein_coding",0.158,0.023493222015319
